x,y,value,x.num,y.num,x.story,y.story,x.max,y.max,x.num.prop,y.num.prop,max.sim,num.prop.diff,num.prop.diff.abs,translation_steps,rscore.pred.diff,rscore.pred.diff.abs,rscore.avg.cos,rscore.avg.cos.med
fre3.55,rus2.56,0.9248618,55,56,fre3,rus2,158,144,0.34810126582278483,0.3888888888888889,0.9248618,0.04078762306610406,0.04078762306610406,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.56,rus2.57,0.88018954,56,57,fre3,rus2,158,144,0.35443037974683544,0.3958333333333333,0.88018954,0.04140295358649787,0.04140295358649787,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.57,rus2.58,0.8879353,57,58,fre3,rus2,158,144,0.36075949367088606,0.4027777777777778,0.8879353,0.042018284106891735,0.042018284106891735,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.58,rus2.59,0.7760851,58,59,fre3,rus2,158,144,0.3670886075949367,0.4097222222222222,0.7760851,0.04263361462728549,0.04263361462728549,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.59,rus2.59,0.65268815,59,59,fre3,rus2,158,144,0.37341772151898733,0.4097222222222222,0.65268815,0.03630450070323488,0.03630450070323488,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.60,rus2.60,0.9264684,60,60,fre3,rus2,158,144,0.379746835443038,0.4166666666666667,0.9264684,0.036919831223628685,0.036919831223628685,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.61,rus2.61,0.87723637,61,61,fre3,rus2,158,144,0.3860759493670886,0.4236111111111111,0.87723637,0.037535161744022494,0.037535161744022494,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.62,rus2.62,0.7994343,62,62,fre3,rus2,158,144,0.3924050632911392,0.4305555555555556,0.7994343,0.03815049226441636,0.03815049226441636,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.63,rus2.63,0.90962565,63,63,fre3,rus2,158,144,0.3987341772151899,0.4375,0.90962565,0.03876582278481011,0.03876582278481011,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.64,rus2.64,0.9105084,64,64,fre3,rus2,158,144,0.4050632911392405,0.4444444444444444,0.9105084,0.03938115330520392,0.03938115330520392,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.66,rus2.65,0.8195174,66,65,fre3,rus2,158,144,0.4177215189873418,0.4513888888888889,0.8195174,0.03366736990154712,0.03366736990154712,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.67,rus2.66,0.8794373,67,66,fre3,rus2,158,144,0.4240506329113924,0.4583333333333333,0.8794373,0.034282700421940926,0.034282700421940926,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.68,rus2.67,0.91187775,68,67,fre3,rus2,158,144,0.43037974683544306,0.4652777777777778,0.91187775,0.034898030942334735,0.034898030942334735,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.69,rus2.68,0.656339,69,68,fre3,rus2,158,144,0.43670886075949367,0.4722222222222222,0.656339,0.03551336146272854,0.03551336146272854,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.70,rus2.68,0.7312595,70,68,fre3,rus2,158,144,0.4430379746835443,0.4722222222222222,0.7312595,0.029184247538677932,0.029184247538677932,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.71,rus2.69,0.8312871,71,69,fre3,rus2,158,144,0.44936708860759494,0.4791666666666667,0.8312871,0.02979957805907174,0.02979957805907174,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.72,rus2.70,0.6533275,72,70,fre3,rus2,158,144,0.45569620253164556,0.4861111111111111,0.6533275,0.03041490857946555,0.03041490857946555,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.136,rus2.70,0.5263053,136,70,fre3,rus2,158,144,0.8607594936708861,0.4861111111111111,0.5263053,-0.374648382559775,0.374648382559775,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.73,rus2.71,0.57505065,73,71,fre3,rus2,158,144,0.4620253164556962,0.4930555555555556,0.57505065,0.031030239099859358,0.031030239099859358,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.74,rus2.71,0.73786247,74,71,fre3,rus2,158,144,0.46835443037974683,0.4930555555555556,0.73786247,0.024701125175808747,0.024701125175808747,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.75,rus2.72,0.8481302,75,72,fre3,rus2,158,144,0.47468354430379744,0.5,0.8481302,0.025316455696202556,0.025316455696202556,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.76,rus2.73,0.9277661,76,73,fre3,rus2,158,144,0.4810126582278481,0.5069444444444444,0.9277661,0.02593178621659631,0.02593178621659631,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.65,rus2.74,0.47295767,65,74,fre3,rus2,158,144,0.41139240506329117,0.5138888888888888,0.47295767,0.10249648382559767,0.10249648382559767,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.77,rus2.74,0.92425203,77,74,fre3,rus2,158,144,0.4873417721518987,0.5138888888888888,0.92425203,0.026547116736990117,0.026547116736990117,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.78,rus2.75,0.6971743,78,75,fre3,rus2,158,144,0.4936708860759494,0.5208333333333334,0.6971743,0.02716244725738398,0.02716244725738398,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.79,rus2.76,0.7838342,79,76,fre3,rus2,158,144,0.5,0.5277777777777778,0.7838342,0.02777777777777779,0.02777777777777779,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.80,rus2.76,0.65706515,80,76,fre3,rus2,158,144,0.5063291139240507,0.5277777777777778,0.65706515,0.021448663853727123,0.021448663853727123,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.81,rus2.77,0.80375063,81,77,fre3,rus2,158,144,0.5126582278481012,0.5347222222222222,0.80375063,0.022063994374120988,0.022063994374120988,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.82,rus2.78,0.71788317,82,78,fre3,rus2,158,144,0.5189873417721519,0.5416666666666666,0.71788317,0.02267932489451474,0.02267932489451474,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.83,rus2.79,0.90799624,83,79,fre3,rus2,158,144,0.5253164556962026,0.5486111111111112,0.90799624,0.023294655414908605,0.023294655414908605,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.84,rus2.80,0.70054895,84,80,fre3,rus2,158,144,0.5316455696202531,0.5555555555555556,0.70054895,0.02390998593530247,0.02390998593530247,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.85,rus2.81,0.7967578,85,81,fre3,rus2,158,144,0.5379746835443038,0.5625,0.7967578,0.024525316455696222,0.024525316455696222,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.86,rus2.82,0.8577532,86,82,fre3,rus2,158,144,0.5443037974683544,0.5694444444444444,0.8577532,0.025140646976089975,0.025140646976089975,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.87,rus2.83,0.7925934,87,83,fre3,rus2,158,144,0.5506329113924051,0.5763888888888888,0.7925934,0.02575597749648373,0.02575597749648373,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.88,rus2.83,0.5418263,88,83,fre3,rus2,158,144,0.5569620253164557,0.5763888888888888,0.5418263,0.019426863572433173,0.019426863572433173,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.89,rus2.84,0.8067705,89,84,fre3,rus2,158,144,0.5632911392405063,0.5833333333333334,0.8067705,0.020042194092827037,0.020042194092827037,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.90,rus2.85,0.88658655,90,85,fre3,rus2,158,144,0.569620253164557,0.5902777777777778,0.88658655,0.02065752461322079,0.02065752461322079,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.92,rus2.86,0.63510704,92,86,fre3,rus2,158,144,0.5822784810126582,0.5972222222222222,0.63510704,0.014943741209563988,0.014943741209563988,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.94,rus2.86,0.48359728,94,86,fre3,rus2,158,144,0.5949367088607594,0.5972222222222222,0.48359728,0.0022855133614627654,0.0022855133614627654,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.95,rus2.87,0.8353501,95,87,fre3,rus2,158,144,0.6012658227848101,0.6041666666666666,0.8353501,0.0029008438818565185,0.0029008438818565185,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.96,rus2.88,0.8571948,96,88,fre3,rus2,158,144,0.6075949367088608,0.6111111111111112,0.8571948,0.0035161744022503827,0.0035161744022503827,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.97,rus2.89,0.7580565,97,89,fre3,rus2,158,144,0.6139240506329114,0.6180555555555556,0.7580565,0.004131504922644136,0.004131504922644136,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.110,rus2.89,0.56141794,110,89,fre3,rus2,158,144,0.6962025316455697,0.6180555555555556,0.56141794,-0.07814697609001409,0.07814697609001409,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.98,rus2.91,0.64740217,98,91,fre3,rus2,158,144,0.620253164556962,0.6319444444444444,0.64740217,0.01169127988748242,0.01169127988748242,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.99,rus2.92,0.8068095,99,92,fre3,rus2,158,144,0.6265822784810127,0.6388888888888888,0.8068095,0.012306610407876173,0.012306610407876173,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.100,rus2.93,0.7944338,100,93,fre3,rus2,158,144,0.6329113924050633,0.6458333333333334,0.7944338,0.012921940928270037,0.012921940928270037,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.101,rus2.94,0.7621661,101,94,fre3,rus2,158,144,0.6392405063291139,0.6527777777777778,0.7621661,0.013537271448663901,0.013537271448663901,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.102,rus2.95,0.7734443,102,95,fre3,rus2,158,144,0.6455696202531646,0.6597222222222222,0.7734443,0.014152601969057654,0.014152601969057654,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.103,rus2.96,0.8598871,103,96,fre3,rus2,158,144,0.6518987341772152,0.6666666666666666,0.8598871,0.014767932489451407,0.014767932489451407,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.104,rus2.97,0.85511357,104,97,fre3,rus2,158,144,0.6582278481012658,0.6736111111111112,0.85511357,0.015383263009845383,0.015383263009845383,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.105,rus2.98,0.8291273,105,98,fre3,rus2,158,144,0.6645569620253164,0.6805555555555556,0.8291273,0.015998593530239136,0.015998593530239136,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.106,rus2.99,0.8206384,106,99,fre3,rus2,158,144,0.6708860759493671,0.6875,0.8206384,0.01661392405063289,0.01661392405063289,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.108,rus2.100,0.9237315,108,100,fre3,rus2,158,144,0.6835443037974683,0.6944444444444444,0.9237315,0.010900140646976086,0.010900140646976086,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.109,rus2.101,0.6638843,109,101,fre3,rus2,158,144,0.689873417721519,0.7013888888888888,0.6638843,0.01151547116736984,0.01151547116736984,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.111,rus2.102,0.81695014,111,102,fre3,rus2,158,144,0.7025316455696202,0.7083333333333334,0.81695014,0.005801687763713148,0.005801687763713148,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.112,rus2.103,0.9263203,112,103,fre3,rus2,158,144,0.7088607594936709,0.7152777777777778,0.9263203,0.006417018284106901,0.006417018284106901,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.107,rus2.104,0.41332948,107,104,fre3,rus2,158,144,0.6772151898734177,0.7222222222222222,0.41332948,0.04500703234880454,0.04500703234880454,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.113,rus2.104,0.86899257,113,104,fre3,rus2,158,144,0.7151898734177216,0.7222222222222222,0.86899257,0.007032348804500654,0.007032348804500654,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.114,rus2.105,0.8433182,114,105,fre3,rus2,158,144,0.7215189873417721,0.7291666666666666,0.8433182,0.0076476793248945185,0.0076476793248945185,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.115,rus2.106,0.7562779,115,106,fre3,rus2,158,144,0.7278481012658228,0.7361111111111112,0.7562779,0.008263009845288383,0.008263009845288383,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.116,rus2.106,0.5277212,116,106,fre3,rus2,158,144,0.7341772151898734,0.7361111111111112,0.5277212,0.001933895921237716,0.001933895921237716,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.117,rus2.107,0.51093346,117,107,fre3,rus2,158,144,0.740506329113924,0.7430555555555556,0.51093346,0.00254922644163158,0.00254922644163158,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.118,rus2.107,0.7109473,118,107,fre3,rus2,158,144,0.7468354430379747,0.7430555555555556,0.7109473,-0.0037798874824190865,0.0037798874824190865,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.119,rus2.108,0.4818077,119,108,fre3,rus2,158,144,0.7531645569620253,0.75,0.4818077,-0.0031645569620253333,0.0031645569620253333,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.120,rus2.109,0.6227092,120,109,fre3,rus2,158,144,0.759493670886076,0.7569444444444444,0.6227092,-0.00254922644163158,0.00254922644163158,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.121,rus2.109,0.74302614,121,109,fre3,rus2,158,144,0.7658227848101266,0.7569444444444444,0.74302614,-0.008878340365682136,0.008878340365682136,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.122,rus2.110,0.7651374,122,110,fre3,rus2,158,144,0.7721518987341772,0.7638888888888888,0.7651374,-0.008263009845288383,0.008263009845288383,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.123,rus2.110,0.60824126,123,110,fre3,rus2,158,144,0.7784810126582279,0.7638888888888888,0.60824126,-0.01459212376933905,0.01459212376933905,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.124,rus2.111,0.9059149,124,111,fre3,rus2,158,144,0.7848101265822784,0.7708333333333334,0.9059149,-0.013976793248945074,0.013976793248945074,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.125,rus2.112,0.8162041,125,112,fre3,rus2,158,144,0.7911392405063291,0.7777777777777778,0.8162041,-0.013361462728551321,0.013361462728551321,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.126,rus2.113,0.89400935,126,113,fre3,rus2,158,144,0.7974683544303798,0.7847222222222222,0.89400935,-0.012746132208157568,0.012746132208157568,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.127,rus2.114,0.83346236,127,114,fre3,rus2,158,144,0.8037974683544303,0.7916666666666666,0.83346236,-0.012130801687763704,0.012130801687763704,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.128,rus2.115,0.8893894,128,115,fre3,rus2,158,144,0.810126582278481,0.7986111111111112,0.8893894,-0.01151547116736984,0.01151547116736984,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.129,rus2.115,0.53591204,129,115,fre3,rus2,158,144,0.8164556962025317,0.7986111111111112,0.53591204,-0.017844585091420506,0.017844585091420506,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.26,rus2.116,0.4246784,26,116,fre3,rus2,158,144,0.16455696202531644,0.8055555555555556,0.4246784,0.6409985935302391,0.6409985935302391,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.130,rus2.116,0.9618436,130,116,fre3,rus2,158,144,0.8227848101265823,0.8055555555555556,0.9618436,-0.017229254571026753,0.017229254571026753,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.131,rus2.117,0.8013133,131,117,fre3,rus2,158,144,0.8291139240506329,0.8125,0.8013133,-0.01661392405063289,0.01661392405063289,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.132,rus2.118,0.85711443,132,118,fre3,rus2,158,144,0.8354430379746836,0.8194444444444444,0.85711443,-0.015998593530239136,0.015998593530239136,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.133,rus2.119,0.8090463,133,119,fre3,rus2,158,144,0.8417721518987342,0.8263888888888888,0.8090463,-0.015383263009845383,0.015383263009845383,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.134,rus2.120,0.89717984,134,120,fre3,rus2,158,144,0.8481012658227848,0.8333333333333334,0.89717984,-0.014767932489451407,0.014767932489451407,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.135,rus2.121,0.7065966,135,121,fre3,rus2,158,144,0.8544303797468354,0.8402777777777778,0.7065966,-0.014152601969057654,0.014152601969057654,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.137,rus2.122,0.87832,137,122,fre3,rus2,158,144,0.8670886075949367,0.8472222222222222,0.87832,-0.019866385372714457,0.019866385372714457,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.138,rus2.123,0.84958845,138,123,fre3,rus2,158,144,0.8734177215189873,0.8541666666666666,0.84958845,-0.019251054852320704,0.019251054852320704,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.139,rus2.124,0.9011781,139,124,fre3,rus2,158,144,0.879746835443038,0.8611111111111112,0.9011781,-0.01863572433192684,0.01863572433192684,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.140,rus2.125,0.9139583,140,125,fre3,rus2,158,144,0.8860759493670886,0.8680555555555556,0.9139583,-0.018020393811532975,0.018020393811532975,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.141,rus2.126,0.71074355,141,126,fre3,rus2,158,144,0.8924050632911392,0.875,0.71074355,-0.017405063291139222,0.017405063291139222,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.143,rus2.127,0.84398186,143,127,fre3,rus2,158,144,0.9050632911392406,0.8819444444444444,0.84398186,-0.023118846694796136,0.023118846694796136,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.144,rus2.128,0.8009527,144,128,fre3,rus2,158,144,0.9113924050632911,0.8888888888888888,0.8009527,-0.02250351617440227,0.02250351617440227,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.142,rus2.129,0.6939531,142,129,fre3,rus2,158,144,0.8987341772151899,0.8958333333333334,0.6939531,-0.0029008438818565185,0.0029008438818565185,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.145,rus2.129,0.779319,145,129,fre3,rus2,158,144,0.9177215189873418,0.8958333333333334,0.779319,-0.021888185654008407,0.021888185654008407,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.146,rus2.130,0.7600483,146,130,fre3,rus2,158,144,0.9240506329113924,0.9027777777777778,0.7600483,-0.021272855133614654,0.021272855133614654,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.147,rus2.131,0.82962084,147,131,fre3,rus2,158,144,0.930379746835443,0.9097222222222222,0.82962084,-0.02065752461322079,0.02065752461322079,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.148,rus2.132,0.763194,148,132,fre3,rus2,158,144,0.9367088607594937,0.9166666666666666,0.763194,-0.020042194092827037,0.020042194092827037,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.149,rus2.132,0.7273562,149,132,fre3,rus2,158,144,0.9430379746835443,0.9166666666666666,0.7273562,-0.026371308016877704,0.026371308016877704,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.150,rus2.133,0.84732723,150,133,fre3,rus2,158,144,0.9493670886075949,0.9236111111111112,0.84732723,-0.02575597749648373,0.02575597749648373,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.151,rus2.137,0.91928494,151,137,fre3,rus2,158,144,0.9556962025316456,0.9513888888888888,0.91928494,-0.004307313642756716,0.004307313642756716,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.152,rus2.139,0.7586987,152,139,fre3,rus2,158,144,0.9620253164556962,0.9652777777777778,0.7586987,0.003252461322081568,0.003252461322081568,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.153,rus2.140,0.8711831,153,140,fre3,rus2,158,144,0.9683544303797469,0.9722222222222222,0.8711831,0.003867791842475321,0.003867791842475321,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.154,rus2.141,0.8407022,154,141,fre3,rus2,158,144,0.9746835443037974,0.9791666666666666,0.8407022,0.004483122362869185,0.004483122362869185,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.155,rus2.142,0.92840374,155,142,fre3,rus2,158,144,0.9810126582278481,0.9861111111111112,0.92840374,0.005098452883263049,0.005098452883263049,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.156,rus2.143,0.8970428,156,143,fre3,rus2,158,144,0.9873417721518988,0.9930555555555556,0.8970428,0.0057137834036568025,0.0057137834036568025,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.157,rus2.144,0.78354615,157,144,fre3,rus2,158,144,0.9936708860759493,1,0.78354615,0.006329113924050667,0.006329113924050667,1,0.007340014064697609,0.03738105093556944,0.7657964920253164,0.8079278999999999
fre3.1,fre3.1,1,1,1,fre3,fre3,158,158,0.006329113924050633,0.006329113924050633,1,0,0,0,0,1.5822784810126667e-4,0.999999993,1
fre3.2,fre3.2,0.9999997,2,2,fre3,fre3,158,158,0.012658227848101266,0.012658227848101266,0.9999997,0,0,0,0,1.5822784810126667e-4,0.999999993,1
fre3.3,fre3.3,1.0000001,3,3,fre3,fre3,158,158,0.0189873417721519,0.0189873417721519,1.0000001,0,0,0,0,1.5822784810126667e-4,0.999999993,1
fre3.4,fre3.4,0.9999998,4,4,fre3,fre3,158,158,0.02531645569620253,0.02531645569620253,0.9999998,0,0,0,0,1.5822784810126667e-4,0.999999993,1
fre3.5,fre3.5,1.0000002,5,5,fre3,fre3,158,158,0.03164556962025317,0.03164556962025317,1.0000002,0,0,0,0,1.5822784810126667e-4,0.999999993,1
fre3.6,fre3.6,1.0000001,6,6,fre3,fre3,158,158,0.0379746835443038,0.0379746835443038,1.0000001,0,0,0,0,1.5822784810126667e-4,0.999999993,1
fre3.7,fre3.7,1.0000001,7,7,fre3,fre3,158,158,0.04430379746835443,0.04430379746835443,1.0000001,0,0,0,0,1.5822784810126667e-4,0.999999993,1
fre3.8,fre3.8,0.9999999,8,8,fre3,fre3,158,158,0.05063291139240506,0.05063291139240506,0.9999999,0,0,0,0,1.5822784810126667e-4,0.999999993,1
fre3.9,fre3.9,0.99999994,9,9,fre3,fre3,158,158,0.056962025316455694,0.056962025316455694,0.99999994,0,0,0,0,1.5822784810126667e-4,0.999999993,1
fre3.10,fre3.10,0.9999999,10,10,fre3,fre3,158,158,0.06329113924050633,0.06329113924050633,0.9999999,0,0,0,0,1.5822784810126667e-4,0.999999993,1
fre3.11,fre3.11,0.9999999,11,11,fre3,fre3,158,158,0.06962025316455696,0.06962025316455696,0.9999999,0,0,0,0,1.5822784810126667e-4,0.999999993,1
fre3.12,fre3.12,1,12,12,fre3,fre3,158,158,0.0759493670886076,0.0759493670886076,1,0,0,0,0,1.5822784810126667e-4,0.999999993,1
fre3.13,fre3.13,1,13,13,fre3,fre3,158,158,0.08227848101265822,0.08227848101265822,1,0,0,0,0,1.5822784810126667e-4,0.999999993,1
fre3.14,fre3.14,0.9999999,14,14,fre3,fre3,158,158,0.08860759493670886,0.08860759493670886,0.9999999,0,0,0,0,1.5822784810126667e-4,0.999999993,1
fre3.15,fre3.15,0.99999964,15,15,fre3,fre3,158,158,0.0949367088607595,0.0949367088607595,0.99999964,0,0,0,0,1.5822784810126667e-4,0.999999993,1
fre3.16,fre3.16,0.9999999,16,16,fre3,fre3,158,158,0.10126582278481013,0.10126582278481013,0.9999999,0,0,0,0,1.5822784810126667e-4,0.999999993,1
fre3.17,fre3.17,0.9999999,17,17,fre3,fre3,158,158,0.10759493670886076,0.10759493670886076,0.9999999,0,0,0,0,1.5822784810126667e-4,0.999999993,1
fre3.18,fre3.18,1,18,18,fre3,fre3,158,158,0.11392405063291139,0.11392405063291139,1,0,0,0,0,1.5822784810126667e-4,0.999999993,1
fre3.19,fre3.19,0.9999999,19,19,fre3,fre3,158,158,0.12025316455696203,0.12025316455696203,0.9999999,0,0,0,0,1.5822784810126667e-4,0.999999993,1
fre3.20,fre3.20,0.99999994,20,20,fre3,fre3,158,158,0.12658227848101267,0.12658227848101267,0.99999994,0,0,0,0,1.5822784810126667e-4,0.999999993,1
fre3.21,fre3.21,1.0000001,21,21,fre3,fre3,158,158,0.13291139240506328,0.13291139240506328,1.0000001,0,0,0,0,1.5822784810126667e-4,0.999999993,1
fre3.22,fre3.22,0.99999994,22,22,fre3,fre3,158,158,0.13924050632911392,0.13924050632911392,0.99999994,0,0,0,0,1.5822784810126667e-4,0.999999993,1
fre3.23,fre3.23,0.99999976,23,23,fre3,fre3,158,158,0.14556962025316456,0.14556962025316456,0.99999976,0,0,0,0,1.5822784810126667e-4,0.999999993,1
fre3.24,fre3.24,0.9999999,24,24,fre3,fre3,158,158,0.1518987341772152,0.1518987341772152,0.9999999,0,0,0,0,1.5822784810126667e-4,0.999999993,1
fre3.25,fre3.25,0.99999976,25,25,fre3,fre3,158,158,0.15822784810126583,0.15822784810126583,0.99999976,0,0,0,0,1.5822784810126667e-4,0.999999993,1
fre3.26,fre3.26,1,26,26,fre3,fre3,158,158,0.16455696202531644,0.16455696202531644,1,0,0,0,0,1.5822784810126667e-4,0.999999993,1
