similarity,sent_num,story,lang,lag,span
0.39384066401756856,70,1,eng,1,2
0.5049169764776579,71,1,eng,1,2
0.408087652558236,72,1,eng,1,2
0.3862409687159775,73,1,eng,1,2
0.36281659403433747,74,1,eng,1,2
0.2195885544403363,75,1,eng,1,2
0.11840363617867246,76,1,eng,1,2
0.4210391763739063,77,1,eng,1,2
0.2756454376391601,78,1,eng,1,2
0.39588593429109914,79,1,eng,1,2
0.19039347009626242,80,1,eng,1,2
0.16821989426514083,81,1,eng,1,2
0.20364447251519294,82,1,eng,1,2
0.3691955229632028,83,1,eng,1,2
0.15888924738302113,84,1,eng,1,2
0.577207631205291,85,1,eng,1,2
0.1600765416804613,86,1,eng,1,2
0.2753757450798472,87,1,eng,1,2
0.13780175477216872,88,1,eng,1,2
0.41194215680218776,89,1,eng,1,2
0.342729812142484,90,1,eng,1,2
0.3163303847693397,91,1,eng,1,2
0.2940097308794369,92,1,eng,1,2
0.31259390539609344,93,1,eng,1,2
0.42298281935100096,94,1,eng,1,2
0.33848532815152843,95,1,eng,1,2
0.2784732389213155,96,1,eng,1,2
0.35840529043194236,97,1,eng,1,2
0.361780428495259,98,1,eng,1,2
0.30139457487642396,99,1,eng,1,2
0.17183211622105674,100,1,eng,1,2
0.2510138177551692,101,1,eng,1,2
0.2885923680679304,102,1,eng,1,2
0.2909430122562094,103,1,eng,1,2
0.40804262351588094,104,1,eng,1,2
0.2528232455326211,105,1,eng,1,2
0.20946742191641374,106,1,eng,1,2
0.16514682189131155,107,1,eng,1,2
0.09389912218146768,108,1,eng,1,2
0.3056173747234513,109,1,eng,1,2
0.27669110714609474,110,1,eng,1,2
0.26195937144290976,111,1,eng,1,2
0.4513653311613592,112,1,eng,1,2
0.02343473680660607,113,1,eng,1,2
0.24654447248662514,114,1,eng,1,2
0.27471217209379156,115,1,eng,1,2
0.3305165764692497,116,1,eng,1,2
0.1886062800797662,117,1,eng,1,2
0.2988024350536384,118,1,eng,1,2
0.4206639850064363,119,1,eng,1,2
0.40506493574650826,120,1,eng,1,2
0.04425642246364144,121,1,eng,1,2
0.1571414713268759,122,1,eng,1,2
0.19849175383831846,123,1,eng,1,2
0.1453022676032538,124,1,eng,1,2
-0.01053798776874229,125,1,eng,1,2
0.2501004865823266,126,1,eng,1,2
0.091549662185622,127,1,eng,1,2
0.42811166384098814,128,1,eng,1,2
0.12600905694620704,129,1,eng,1,2
0.04666649606714289,130,1,eng,1,2
0.27630832891685336,131,1,eng,1,2
0.21149014584323844,132,1,eng,1,2
0.29893141650947386,133,1,eng,1,2
0.35744468640164667,134,1,eng,1,2
0.22618802845554128,135,1,eng,1,2
0.29625130630027113,136,1,eng,1,2
0.16084265157486644,137,1,eng,1,2
0.3324151929459346,138,1,eng,1,2
0.19696473068230427,139,1,eng,1,2
0.38617279718222464,140,1,eng,1,2
0.3967856120097873,141,1,eng,1,2
0.06492864710691623,142,1,eng,1,2
0.49944713000608615,143,1,eng,1,2
0.1503823861532995,144,1,eng,1,2
0.17424557339428276,145,1,eng,1,2
0.2503942430853105,146,1,eng,1,2
0.37006374760823046,147,1,eng,1,2
0.3873512492082087,148,1,eng,1,2
0.5413431823561712,149,1,eng,1,2
0.1302493035857289,150,1,eng,1,2
0.2187322570604256,151,1,eng,1,2
0.048101782449704415,152,1,eng,1,2
0.5612331329734328,153,1,eng,1,2
0.21190225354677264,154,1,eng,1,2
0.27047445037800705,155,1,eng,1,2
0.27850017193971716,156,1,eng,1,2
0.16375401453013932,157,1,eng,1,2
NA,1,2,rus,1,2
NA,2,2,rus,1,2
NA,3,2,rus,1,2
0.7217180887210646,4,2,rus,1,2
0.43134756521231804,5,2,rus,1,2
0.5400033782639566,6,2,rus,1,2
0.5214875664011307,7,2,rus,1,2
0.4524030118969749,8,2,rus,1,2
0.6028853522729622,9,2,rus,1,2
0.5395827977601828,10,2,rus,1,2
0.6443562821091139,11,2,rus,1,2
0.5939708220252126,12,2,rus,1,2
0.5991792699189133,13,2,rus,1,2
0.4111349421813969,14,2,rus,1,2
0.5243094417531335,15,2,rus,1,2
0.5291681384298412,16,2,rus,1,2
0.46373398682600075,17,2,rus,1,2
0.5020816589373525,18,2,rus,1,2
0.4525764472596508,19,2,rus,1,2
0.4402758950411374,20,2,rus,1,2
0.4872921447781978,21,2,rus,1,2
0.26032483311576116,22,2,rus,1,2
0.4165803548780659,23,2,rus,1,2
0.489062703346068,24,2,rus,1,2
0.5527887164942583,25,2,rus,1,2
0.6307210916818479,26,2,rus,1,2
0.6691271187558642,27,2,rus,1,2
0.4380274041306731,28,2,rus,1,2
0.4625037941201755,29,2,rus,1,2
0.5789667488228866,30,2,rus,1,2
0.46544340724596794,31,2,rus,1,2
0.5375450984401376,32,2,rus,1,2
0.4510475880672782,33,2,rus,1,2
0.3969111569879184,34,2,rus,1,2
0.6432687053946341,35,2,rus,1,2
0.4157616749542257,36,2,rus,1,2
0.2417450036030021,37,2,rus,1,2
0.4550408873548609,38,2,rus,1,2
0.39165517292960184,39,2,rus,1,2
0.43057676641925524,40,2,rus,1,2
0.6492015143417809,41,2,rus,1,2
0.4676739858487036,42,2,rus,1,2
0.5588383833502607,43,2,rus,1,2
0.3604332593675834,44,2,rus,1,2
0.5082134851449024,45,2,rus,1,2
0.5254074064601949,46,2,rus,1,2
0.47253112709228995,47,2,rus,1,2
0.4952200411402259,48,2,rus,1,2
0.30744203689261695,49,2,rus,1,2
0.43189298733567827,50,2,rus,1,2
0.5389598887155005,51,2,rus,1,2
0.44333741850720926,52,2,rus,1,2
0.5911283077583099,53,2,rus,1,2
0.4511396411292271,54,2,rus,1,2
0.38978989300587136,55,2,rus,1,2
0.5943203639667458,56,2,rus,1,2
0.4414304827860861,57,2,rus,1,2
0.35378609355923624,58,2,rus,1,2
0.39518904685239886,59,2,rus,1,2
0.36932082239673863,60,2,rus,1,2
0.5922207134433612,61,2,rus,1,2
0.4892637259086584,62,2,rus,1,2
0.49156739050923354,63,2,rus,1,2
0.5050273783677208,64,2,rus,1,2
0.5860020348919032,65,2,rus,1,2
0.5333277398844554,66,2,rus,1,2
0.6206800151651156,67,2,rus,1,2
0.6051524273115241,68,2,rus,1,2
0.34554053079284436,69,2,rus,1,2
0.5600134374371345,70,2,rus,1,2
0.5764129229537999,71,2,rus,1,2
0.44318929793986644,72,2,rus,1,2
0.47341612341128575,73,2,rus,1,2
0.33004835028782054,74,2,rus,1,2
0.4135624922865048,75,2,rus,1,2
0.6210336428899804,76,2,rus,1,2
0.5989602376944511,77,2,rus,1,2
0.5253855687684792,78,2,rus,1,2
0.5194346236625763,79,2,rus,1,2
0.5983165997864338,80,2,rus,1,2
0.5411718962973807,81,2,rus,1,2
0.37199361682201487,82,2,rus,1,2
0.4521075688083509,83,2,rus,1,2
0.35771924222749296,84,2,rus,1,2
0.529743066272733,85,2,rus,1,2
0.17763447587483105,86,2,rus,1,2
0.43503033202996366,87,2,rus,1,2
0.5846607239487621,88,2,rus,1,2
0.5010679057893482,89,2,rus,1,2
0.4826754172614668,90,2,rus,1,2
0.5237217464428162,91,2,rus,1,2
0.49040650959992194,92,2,rus,1,2
0.5195166274583367,93,2,rus,1,2
0.3986300597900002,94,2,rus,1,2
0.4730775557983811,95,2,rus,1,2
0.44043827607192626,96,2,rus,1,2
0.4984480446633198,97,2,rus,1,2
0.5590175991652566,98,2,rus,1,2
0.6530112683769915,99,2,rus,1,2
0.4445332436806165,100,2,rus,1,2
0.5147569599989904,101,2,rus,1,2
0.35340505003801315,102,2,rus,1,2
0.4661965376787871,103,2,rus,1,2
0.4761990590730663,104,2,rus,1,2
0.4454088402118933,105,2,rus,1,2
0.5580324613602791,106,2,rus,1,2
0.636149710817802,107,2,rus,1,2
0.40203337261661387,108,2,rus,1,2
0.5738804464291439,109,2,rus,1,2
0.49212828442134526,110,2,rus,1,2
0.5415091757126509,111,2,rus,1,2
0.33519696028942153,112,2,rus,1,2
0.33390848050350846,113,2,rus,1,2
0.31010010214743544,114,2,rus,1,2
0.5594481121879133,115,2,rus,1,2
0.39997033525498793,116,2,rus,1,2
0.6031673644449473,117,2,rus,1,2
0.4132591623585457,118,2,rus,1,2
0.31075118496923837,119,2,rus,1,2
0.41364351094507695,120,2,rus,1,2
0.5167937326641574,121,2,rus,1,2
0.5687574793481079,122,2,rus,1,2
0.5913791141790984,123,2,rus,1,2
0.5845789045332299,124,2,rus,1,2
0.465571064143358,125,2,rus,1,2
0.45756010222271315,126,2,rus,1,2
0.5459373851111352,127,2,rus,1,2
0.5559038041703134,128,2,rus,1,2
0.6326420300442074,129,2,rus,1,2
0.5220980863254528,130,2,rus,1,2
0.3801540357313919,131,2,rus,1,2
0.6211466146782865,132,2,rus,1,2
0.41462228078433344,133,2,rus,1,2
0.48249611576288937,134,2,rus,1,2
0.520047811467504,135,2,rus,1,2
0.6204622110350787,136,2,rus,1,2
0.45144456520661863,137,2,rus,1,2
0.5377873781358408,138,2,rus,1,2
0.39569353767667365,139,2,rus,1,2
0.6478095948499836,140,2,rus,1,2
0.2403186957146933,141,2,rus,1,2
0.4774295728141535,142,2,rus,1,2
0.4160526750441162,143,2,rus,1,2
0.3381319673352074,144,2,rus,1,2
NA,1,3,fre,1,2
NA,2,3,fre,1,2
NA,3,3,fre,1,2
0.342130495513683,4,3,fre,1,2
0.4080501472317934,5,3,fre,1,2
0.41397308115744136,6,3,fre,1,2
0.5335759095909844,7,3,fre,1,2
0.4379497374007236,8,3,fre,1,2
0.45044984852231995,9,3,fre,1,2
0.4789694768469162,10,3,fre,1,2
0.46268924202370165,11,3,fre,1,2
0.5141888657894844,12,3,fre,1,2
0.3642255944072508,13,3,fre,1,2
0.4552348530698847,14,3,fre,1,2
0.34516361697705655,15,3,fre,1,2
0.45081155251155586,16,3,fre,1,2
0.3260873798067745,17,3,fre,1,2
0.24075707513121924,18,3,fre,1,2
0.24993318731479103,19,3,fre,1,2
0.3973181496002245,20,3,fre,1,2
0.4931989455806834,21,3,fre,1,2
0.2882758801286693,22,3,fre,1,2
0.5217392341416951,23,3,fre,1,2
0.251524348608029,24,3,fre,1,2
0.3804606539803158,25,3,fre,1,2
0.3887001440412034,26,3,fre,1,2
0.21189531694134447,27,3,fre,1,2
0.39121996442729895,28,3,fre,1,2
0.506799579278606,29,3,fre,1,2
0.4041608607803569,30,3,fre,1,2
0.3736426334728904,31,3,fre,1,2
0.2756949232944458,32,3,fre,1,2
0.5337692712020793,33,3,fre,1,2
0.3165169182285372,34,3,fre,1,2
0.2875651729231197,35,3,fre,1,2
0.4446693241479487,36,3,fre,1,2
0.4931274144332184,37,3,fre,1,2
0.5426426109345608,38,3,fre,1,2
0.3345366116536547,39,3,fre,1,2
0.4914546495503479,40,3,fre,1,2
0.2513243412989742,41,3,fre,1,2
0.3474746625659082,42,3,fre,1,2
0.26638442060434303,43,3,fre,1,2
0.15480131670736552,44,3,fre,1,2
0.36875601262751306,45,3,fre,1,2
0.46097634407889204,46,3,fre,1,2
0.4978416826194429,47,3,fre,1,2
0.2580449927031578,48,3,fre,1,2
0.5093591350776807,49,3,fre,1,2
0.44744098794681547,50,3,fre,1,2
0.337966892860126,51,3,fre,1,2
0.4896771356905303,52,3,fre,1,2
0.39953427367489336,53,3,fre,1,2
0.26812093898244377,54,3,fre,1,2
0.6109093126724247,55,3,fre,1,2
0.38700723987215296,56,3,fre,1,2
0.43137743304193527,57,3,fre,1,2
0.4414409459707735,58,3,fre,1,2
0.3300780783006433,59,3,fre,1,2
0.29269891608899107,60,3,fre,1,2
0.498705213125583,61,3,fre,1,2
0.3588161696307412,62,3,fre,1,2
0.4051230099252148,63,3,fre,1,2
0.44788430609196916,64,3,fre,1,2
0.3126132155152233,65,3,fre,1,2
0.4803224346410412,66,3,fre,1,2
0.4619465983263302,67,3,fre,1,2
0.5261663670835215,68,3,fre,1,2
0.36754637243496296,69,3,fre,1,2
0.5391747368758742,70,3,fre,1,2
0.193263358682652,71,3,fre,1,2
0.29147283732359924,72,3,fre,1,2
0.4124593358614321,73,3,fre,1,2
0.43602834879524305,74,3,fre,1,2
0.48551359021568835,75,3,fre,1,2
0.4824757190462184,76,3,fre,1,2
0.33641031707374214,77,3,fre,1,2
0.41800606239437965,78,3,fre,1,2
0.4956386729133625,79,3,fre,1,2
0.45954792789695215,80,3,fre,1,2
0.38831116600002985,81,3,fre,1,2
0.558448150880219,82,3,fre,1,2
0.40144015810808514,83,3,fre,1,2
0.5635808442820562,84,3,fre,1,2
0.3983923308872364,85,3,fre,1,2
0.38331317267062415,86,3,fre,1,2
0.3287534540125995,87,3,fre,1,2
0.20432627093158598,88,3,fre,1,2
0.3846409567742737,89,3,fre,1,2
0.36546852777528815,90,3,fre,1,2
0.1549731121805077,91,3,fre,1,2
0.40952417612947495,92,3,fre,1,2
0.8508124874379551,93,3,fre,1,2
0.7694680475182863,94,3,fre,1,2
0.1376373394648258,95,3,fre,1,2
0.5322749591363957,96,3,fre,1,2
0.4241590689761892,97,3,fre,1,2
0.3523536455020539,98,3,fre,1,2
0.5942334289028788,99,3,fre,1,2
0.41186915482809705,100,3,fre,1,2
0.43376354042129545,101,3,fre,1,2
0.3590032783596991,102,3,fre,1,2
0.3565144029771167,103,3,fre,1,2
0.34701429952492746,104,3,fre,1,2
0.35430811473634705,105,3,fre,1,2
0.4896490600864242,106,3,fre,1,2
0.21163218853406868,107,3,fre,1,2
0.23648939613155787,108,3,fre,1,2
0.3500688782114136,109,3,fre,1,2
0.42110421483962934,110,3,fre,1,2
0.2830224205089064,111,3,fre,1,2
0.4073906099767464,112,3,fre,1,2
0.5261959155940378,113,3,fre,1,2
0.41938373068250084,114,3,fre,1,2
0.526275481070644,115,3,fre,1,2
0.31814895451785896,116,3,fre,1,2
0.28663162601241143,117,3,fre,1,2
0.29626820676938337,118,3,fre,1,2
0.36450237157363274,119,3,fre,1,2
0.3652908022123526,120,3,fre,1,2
0.4285816168489248,121,3,fre,1,2
0.33932592213636203,122,3,fre,1,2
0.38214854137617776,123,3,fre,1,2
0.4942600018010529,124,3,fre,1,2
0.33461406330478016,125,3,fre,1,2
0.31208585364736763,126,3,fre,1,2
0.2887919447015166,127,3,fre,1,2
0.5014715272463809,128,3,fre,1,2
0.4364262560073803,129,3,fre,1,2
0.4476698906623629,130,3,fre,1,2
0.4195568595191078,131,3,fre,1,2
0.38877549973717446,132,3,fre,1,2
0.20378350951499632,133,3,fre,1,2
0.42727581288751393,134,3,fre,1,2
0.30895011630893926,135,3,fre,1,2
0.3057347359696751,136,3,fre,1,2
0.38596038613159317,137,3,fre,1,2
0.4231575722550151,138,3,fre,1,2
0.4690931541263681,139,3,fre,1,2
0.42697410796600155,140,3,fre,1,2
0.2664692208192204,141,3,fre,1,2
0.3156227182850339,142,3,fre,1,2
0.44238122790513273,143,3,fre,1,2
0.27133654574028854,144,3,fre,1,2
0.5313133409898033,145,3,fre,1,2
0.3027552154897238,146,3,fre,1,2
0.4123090113296051,147,3,fre,1,2
0.6595638042220489,148,3,fre,1,2
0.5446955120158328,149,3,fre,1,2
0.4252572696554385,150,3,fre,1,2
0.373094759579817,151,3,fre,1,2
0.40778853582824803,152,3,fre,1,2
0.5845344525603143,153,3,fre,1,2
0.3315170171538668,154,3,fre,1,2
0.4920374767496008,155,3,fre,1,2
0.42792258955249507,156,3,fre,1,2
0.310989893359661,157,3,fre,1,2
0.29919471126548275,158,3,fre,1,2
NA,1,4,eng,1,2
NA,2,4,eng,1,2
NA,3,4,eng,1,2
0.29595641552467755,4,4,eng,1,2
0.1950816033283645,5,4,eng,1,2
0.2511931979542404,6,4,eng,1,2
0.31732719731338793,7,4,eng,1,2
0.31980536433021023,8,4,eng,1,2
0.34518130063675023,9,4,eng,1,2
0.3038187279369024,10,4,eng,1,2
0.39181645206895305,11,4,eng,1,2
0.2891724516466618,12,4,eng,1,2
0.2920941737350416,13,4,eng,1,2
0.27501316296234046,14,4,eng,1,2
0.3078714542089511,15,4,eng,1,2
0.01893612317452727,16,4,eng,1,2
0.29578074014683275,17,4,eng,1,2
0.18881940544078665,18,4,eng,1,2
0.3470339991573294,19,4,eng,1,2
0.21971621154887155,20,4,eng,1,2
0.2936509703628147,21,4,eng,1,2
0.24663795457931606,22,4,eng,1,2
0.4262048047099086,23,4,eng,1,2
0.18139015875116873,24,4,eng,1,2
0.488693542724751,25,4,eng,1,2
0.3934400332184106,26,4,eng,1,2
0.49076134997352305,27,4,eng,1,2
0.14156385117407727,28,4,eng,1,2
0.11861615383458202,29,4,eng,1,2
0.14153703003027546,30,4,eng,1,2
0.6094818100207109,31,4,eng,1,2
0.34180300826035565,32,4,eng,1,2
0.1609383460047562,33,4,eng,1,2
0.37075464341979836,34,4,eng,1,2
0.25842890113647504,35,4,eng,1,2
0.28536828510510176,36,4,eng,1,2
0.230497994492596,37,4,eng,1,2
0.24356929362218033,38,4,eng,1,2
0.486394670478336,39,4,eng,1,2
0.33615591640200254,40,4,eng,1,2
0.12329891458311187,41,4,eng,1,2
0.3388140687488703,42,4,eng,1,2
0.3169371392359906,43,4,eng,1,2
0.3905821351137663,44,4,eng,1,2
0.27562301300135567,45,4,eng,1,2
0.3490051505115036,46,4,eng,1,2
0.4435326408941068,47,4,eng,1,2
0.24807764246698633,48,4,eng,1,2
0.19420794529721389,49,4,eng,1,2
0.2361406565331093,50,4,eng,1,2
0.11894179127975013,51,4,eng,1,2
0.2728561851651391,52,4,eng,1,2
0.4166453467287645,53,4,eng,1,2
0.36645543558882504,54,4,eng,1,2
0.47300680592470057,55,4,eng,1,2
0.3764481475077625,56,4,eng,1,2
0.34899623871407615,57,4,eng,1,2
0.12438348784311255,58,4,eng,1,2
0.35427439663392524,59,4,eng,1,2
0.19466305141502463,60,4,eng,1,2
0.11966570207883293,61,4,eng,1,2
0.4611235242144328,62,4,eng,1,2
0.3483993828028557,63,4,eng,1,2
0.2421594418181601,64,4,eng,1,2
0.21253909846578922,65,4,eng,1,2
0.1632028268793019,66,4,eng,1,2
0.4254819638478899,67,4,eng,1,2
0.21719704982623536,68,4,eng,1,2
0.20215115211086734,69,4,eng,1,2
0.31769256510972277,70,4,eng,1,2
0.26288062191938694,71,4,eng,1,2
0.02718140541628312,72,4,eng,1,2
0.3091386649177218,73,4,eng,1,2
0.2753077681792683,74,4,eng,1,2
0.46506440464348175,75,4,eng,1,2
0.17936272058042738,76,4,eng,1,2
0.3826886970528414,77,4,eng,1,2
0.08493301608270656,78,4,eng,1,2
0.19142161959086987,79,4,eng,1,2
0.35193430806630716,80,4,eng,1,2
0.2882967761551244,81,4,eng,1,2
0.3239914164078863,82,4,eng,1,2
0.274563037510139,83,4,eng,1,2
0.25761510604062365,84,4,eng,1,2
0.19609549775786708,85,4,eng,1,2
0.3631703594189334,86,4,eng,1,2
0.3104438188949985,87,4,eng,1,2
0.17391878595811466,88,4,eng,1,2
0.48535391738676403,89,4,eng,1,2
0.3287714127316461,90,4,eng,1,2
0.23411811646225272,91,4,eng,1,2
0.3431720408282571,92,4,eng,1,2
0.26210209808918083,93,4,eng,1,2
0.19966161515123443,94,4,eng,1,2
0.3201463738824415,95,4,eng,1,2
0.3333507958176583,96,4,eng,1,2
0.40243405035756163,97,4,eng,1,2
0.24799014331673674,98,4,eng,1,2
-0.05380121693965054,99,4,eng,1,2
0.4503648097439816,100,4,eng,1,2
0.8704672411272001,101,4,eng,1,2
0.6016283970521239,102,4,eng,1,2
0.13045412120429542,103,4,eng,1,2
0.3020019574057196,104,4,eng,1,2
0.31034796969203815,105,4,eng,1,2
0.4510718268894218,106,4,eng,1,2
0.19588986129984826,107,4,eng,1,2
0.17732211424361902,108,4,eng,1,2
0.17972157362992952,109,4,eng,1,2
0.4323062855004205,110,4,eng,1,2
0.35101711149214815,111,4,eng,1,2
0.37156051842914806,112,4,eng,1,2
0.35735280062007563,113,4,eng,1,2
0.011985994952540394,114,4,eng,1,2
0.27817618090614454,115,4,eng,1,2
0.2088837286839927,116,4,eng,1,2
0.2270172599797624,117,4,eng,1,2
0.13506797723612712,118,4,eng,1,2
0.2533965298245948,119,4,eng,1,2
0.28371169822752407,120,4,eng,1,2
0.2296081583218537,121,4,eng,1,2
0.1422196941836405,122,4,eng,1,2
0.16696050413169888,123,4,eng,1,2
0.17251638211143397,124,4,eng,1,2
0.24252498613846327,125,4,eng,1,2
0.06803906533549456,126,4,eng,1,2
0.17509514360971837,127,4,eng,1,2
0.23219010757964134,128,4,eng,1,2
0.24696925887643345,129,4,eng,1,2
0.4231598973252565,130,4,eng,1,2
0.19042100928164918,131,4,eng,1,2
0.18181369305164552,132,4,eng,1,2
0.12052020796129201,133,4,eng,1,2
0.384964040172502,134,4,eng,1,2
0.27813178931546906,135,4,eng,1,2
0.16498516727965648,136,4,eng,1,2
0.12740350858545435,137,4,eng,1,2
0.3245716048321492,138,4,eng,1,2
0.07012107285399202,139,4,eng,1,2
0.3129468582298848,140,4,eng,1,2
0.1705890290064545,141,4,eng,1,2
0.33762797504282815,142,4,eng,1,2
0.22659163230022367,143,4,eng,1,2
0.19116419034517082,144,4,eng,1,2
0.4108408055045613,145,4,eng,1,2
0.11217514661203166,146,4,eng,1,2
0.3858135962430039,147,4,eng,1,2
0.026016623636385995,148,4,eng,1,2
0.08169037041244852,149,4,eng,1,2
0.13361534027779404,150,4,eng,1,2
0.22238566606470436,151,4,eng,1,2
0.20404108698907403,152,4,eng,1,2
0.23045912622715836,153,4,eng,1,2
0.32011496114115673,154,4,eng,1,2
0.3288363863421221,155,4,eng,1,2
0.2693299690957923,156,4,eng,1,2
0.07561993294812891,157,4,eng,1,2
0.22024605399885872,158,4,eng,1,2
0.38930588956693557,159,4,eng,1,2
0.31959671936102935,160,4,eng,1,2
0.5061046458629955,161,4,eng,1,2
0.15579486961206548,162,4,eng,1,2
0.34131159759794893,163,4,eng,1,2
0.5770998157478493,164,4,eng,1,2
0.3923752090563896,165,4,eng,1,2
0.133671236322411,166,4,eng,1,2
0.2606564031840043,167,4,eng,1,2
0.20927492694700614,168,4,eng,1,2
0.07798931890324541,169,4,eng,1,2
0.2732038300451474,170,4,eng,1,2
0.20302110164328893,171,4,eng,1,2
0.2796732255964067,172,4,eng,1,2
NA,1,1,eng,1,3
NA,2,1,eng,1,3
NA,3,1,eng,1,3
NA,4,1,eng,1,3
0.22230146557807123,5,1,eng,1,3
0.36492197620754585,6,1,eng,1,3
0.2988769135033427,7,1,eng,1,3
0.28142643652395377,8,1,eng,1,3
0.4018772361281255,9,1,eng,1,3
0.4867966411163012,10,1,eng,1,3
0.5358764481972351,11,1,eng,1,3
0.28613540805262827,12,1,eng,1,3
0.4291260892720447,13,1,eng,1,3
0.1684918572842589,14,1,eng,1,3
0.42465498326265333,15,1,eng,1,3
0.30217070150138714,16,1,eng,1,3
0.1926552251761724,17,1,eng,1,3
0.3935182043869761,18,1,eng,1,3
0.25545581608485285,19,1,eng,1,3
0.24778691969576716,20,1,eng,1,3
0.36555833456145087,21,1,eng,1,3
0.4326682720760136,22,1,eng,1,3
0.3054938118552362,23,1,eng,1,3
0.4338427228200188,24,1,eng,1,3
0.5151560516622513,25,1,eng,1,3
0.07079602379450722,26,1,eng,1,3
0.22695920613328702,27,1,eng,1,3
0.3093265016602803,28,1,eng,1,3
0.3087986707683729,29,1,eng,1,3
0.40638172946956497,30,1,eng,1,3
0.20744739373536303,31,1,eng,1,3
0.3185305907373333,32,1,eng,1,3
0.3377544045710196,33,1,eng,1,3
0.26571134216180325,34,1,eng,1,3
0.5036089659023681,35,1,eng,1,3
0.2679101855248287,36,1,eng,1,3
0.3227562020764484,37,1,eng,1,3
0.32708081776533937,38,1,eng,1,3
0.33180140084681203,39,1,eng,1,3
0.37008196864774806,40,1,eng,1,3
0.15791576177259042,41,1,eng,1,3
0.2923601159117264,42,1,eng,1,3
0.3008847843765341,43,1,eng,1,3
0.33253247745549164,44,1,eng,1,3
0.14627121425830517,45,1,eng,1,3
0.39577963098782737,46,1,eng,1,3
0.4655393718597413,47,1,eng,1,3
0.5361089413975887,48,1,eng,1,3
0.20735804057092402,49,1,eng,1,3
0.19901587353153016,50,1,eng,1,3
0.25803525226093327,51,1,eng,1,3
0.36609235293338616,52,1,eng,1,3
0.280786518340979,53,1,eng,1,3
0.15466292619217836,54,1,eng,1,3
0.27175317495284534,55,1,eng,1,3
0.304457575743563,56,1,eng,1,3
0.22766851768338778,57,1,eng,1,3
0.2374342433764243,58,1,eng,1,3
0.3765887976686755,59,1,eng,1,3
0.26606551661466205,60,1,eng,1,3
0.21757755195130143,61,1,eng,1,3
0.24670938029647363,62,1,eng,1,3
0.4154497260450448,63,1,eng,1,3
0.31606977305716283,64,1,eng,1,3
0.43197402693108594,65,1,eng,1,3
0.3072071658982159,66,1,eng,1,3
0.4068481116920544,67,1,eng,1,3
0.3271567591212244,68,1,eng,1,3
0.4474534406678136,69,1,eng,1,3
0.36152502142136517,70,1,eng,1,3
0.5014870147528475,71,1,eng,1,3
0.3840578009867927,72,1,eng,1,3
0.32332539347472555,73,1,eng,1,3
0.3980756557436065,74,1,eng,1,3
0.23426798935402593,75,1,eng,1,3
0.11661002431617212,76,1,eng,1,3
0.4721414163107027,77,1,eng,1,3
0.31481259615523105,78,1,eng,1,3
0.38477290916242124,79,1,eng,1,3
0.2658318213726735,80,1,eng,1,3
0.3090625308093775,81,1,eng,1,3
0.3141089366635893,82,1,eng,1,3
0.40312496605357273,83,1,eng,1,3
0.19403532409220714,84,1,eng,1,3
0.48880702071738463,85,1,eng,1,3
0.29288395517972726,86,1,eng,1,3
0.24709269480292775,87,1,eng,1,3
0.11942499248852506,88,1,eng,1,3
0.3893646768737813,89,1,eng,1,3
0.34461681958425205,90,1,eng,1,3
0.23681079551829992,91,1,eng,1,3
0.3508493697166834,92,1,eng,1,3
0.39934368306711604,93,1,eng,1,3
0.5007366863526701,94,1,eng,1,3
0.4180908856339705,95,1,eng,1,3
0.4180116730100511,96,1,eng,1,3
0.3189834930977624,97,1,eng,1,3
0.41721962260761875,98,1,eng,1,3
0.3909662243777569,99,1,eng,1,3
0.19163123937210125,100,1,eng,1,3
0.2971637199876869,101,1,eng,1,3
0.30957579478611275,102,1,eng,1,3
0.29347736027383264,103,1,eng,1,3
0.4158773954199548,104,1,eng,1,3
0.2870120714354318,105,1,eng,1,3
0.2431912510199422,106,1,eng,1,3
0.29084026255830847,107,1,eng,1,3
0.15088683246887533,108,1,eng,1,3
0.3281107829841207,109,1,eng,1,3
0.27879044055313257,110,1,eng,1,3
0.3548673140851141,111,1,eng,1,3
0.4454268910101216,112,1,eng,1,3
0.02962136606129257,113,1,eng,1,3
0.23122611159899048,114,1,eng,1,3
0.2547659625607914,115,1,eng,1,3
0.36998148641446615,116,1,eng,1,3
0.31225841658583875,117,1,eng,1,3
0.4353555069392759,118,1,eng,1,3
0.485031144688467,119,1,eng,1,3
0.4257893879422266,120,1,eng,1,3
0.05732176052845031,121,1,eng,1,3
0.3115995132921838,122,1,eng,1,3
0.20232705201041296,123,1,eng,1,3
0.11025002571745497,124,1,eng,1,3
2.442216586782426e-4,125,1,eng,1,3
0.31579080085015676,126,1,eng,1,3
0.10605858817424836,127,1,eng,1,3
0.3821985209463185,128,1,eng,1,3
0.2073740092473385,129,1,eng,1,3
0.059093785226811864,130,1,eng,1,3
0.2512152671263774,131,1,eng,1,3
0.2751638324215751,132,1,eng,1,3
0.3557774780185554,133,1,eng,1,3
0.35358380474681816,134,1,eng,1,3
0.26927455108238574,135,1,eng,1,3
0.3182456367560884,136,1,eng,1,3
0.21670451832864468,137,1,eng,1,3
0.27714475167155034,138,1,eng,1,3
0.23940338684954565,139,1,eng,1,3
0.331712864114423,140,1,eng,1,3
0.4780130903977626,141,1,eng,1,3
0.059148521376494484,142,1,eng,1,3
