x.num,y.num,value,x.story,x.chunk,y.story,y.chunk,x.id,y.id,x.num.prop,y.num.prop,max.sim,num.prop.diff,num.prop.diff.abs,translation_steps,chunk_steps,different_chunks,rscore.pred.diff,rscore.pred.diff.abs,rscore.avg.cos,rscore.avg.cos.med
33,20,0.33762807,1,3,4,2,eng1.3,eng4.2,0.8048780487804879,0.43478260869565216,0.33762807,-0.3700954400848357,0.3700954400848357,3,1,FALSE,0.010665050749886383,0.26935312831389185,0.4230459305714286,0.41461402
34,19,0.3051885,1,3,4,2,eng1.3,eng4.2,0.8292682926829268,0.41304347826086957,0.3051885,-0.4162248144220572,0.4162248144220572,3,1,FALSE,0.010665050749886383,0.26935312831389185,0.4230459305714286,0.41461402
35,31,0.4646568,1,3,4,2,eng1.3,eng4.2,0.8536585365853658,0.6739130434782609,0.4646568,-0.17974549310710497,0.17974549310710497,3,1,FALSE,0.010665050749886383,0.26935312831389185,0.4230459305714286,0.41461402
1,2,0.62720305,1,3,4,3,eng1.3,eng4.3,0.024390243902439025,0.043478260869565216,0.62720305,0.01908801696712619,0.01908801696712619,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
2,3,0.87194073,1,3,4,3,eng1.3,eng4.3,0.04878048780487805,0.06521739130434782,0.87194073,0.016436903499469774,0.016436903499469774,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
3,4,0.8615974,1,3,4,3,eng1.3,eng4.3,0.07317073170731707,0.08695652173913043,0.8615974,0.013785790031813364,0.013785790031813364,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
4,6,0.6463655,1,3,4,3,eng1.3,eng4.3,0.0975609756097561,0.13043478260869565,0.6463655,0.03287380699893955,0.03287380699893955,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
5,4,0.536373,1,3,4,3,eng1.3,eng4.3,0.12195121951219512,0.08695652173913043,0.536373,-0.03499469777306469,0.03499469777306469,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
6,10,0.6117688,1,3,4,3,eng1.3,eng4.3,0.14634146341463414,0.21739130434782608,0.6117688,0.07104984093319194,0.07104984093319194,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
7,11,0.82225823,1,3,4,3,eng1.3,eng4.3,0.17073170731707318,0.2391304347826087,0.82225823,0.06839872746553552,0.06839872746553552,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
8,12,0.5346321,1,3,4,3,eng1.3,eng4.3,0.1951219512195122,0.2608695652173913,0.5346321,0.0657476139978791,0.0657476139978791,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
9,13,0.88543963,1,3,4,3,eng1.3,eng4.3,0.21951219512195122,0.2826086956521739,0.88543963,0.06309650053022267,0.06309650053022267,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
10,14,0.7867862,1,3,4,3,eng1.3,eng4.3,0.24390243902439024,0.30434782608695654,0.7867862,0.0604453870625663,0.0604453870625663,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
11,15,0.5042973,1,3,4,3,eng1.3,eng4.3,0.2682926829268293,0.32608695652173914,0.5042973,0.05779427359490985,0.05779427359490985,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
12,18,0.4883675,1,3,4,3,eng1.3,eng4.3,0.2926829268292683,0.391304347826087,0.4883675,0.0986214209968187,0.0986214209968187,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
13,19,0.56414104,1,3,4,3,eng1.3,eng4.3,0.3170731707317073,0.41304347826086957,0.56414104,0.09597030752916225,0.09597030752916225,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
14,22,0.82744545,1,3,4,3,eng1.3,eng4.3,0.34146341463414637,0.4782608695652174,0.82744545,0.13679745493107104,0.13679745493107104,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
15,23,0.893988,1,3,4,3,eng1.3,eng4.3,0.36585365853658536,0.5,0.893988,0.13414634146341464,0.13414634146341464,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
16,24,0.7406315,1,3,4,3,eng1.3,eng4.3,0.3902439024390244,0.5217391304347826,0.7406315,0.1314952279957582,0.1314952279957582,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
17,26,0.92612386,1,3,4,3,eng1.3,eng4.3,0.4146341463414634,0.5652173913043478,0.92612386,0.1505832449628844,0.1505832449628844,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
18,28,0.74349463,1,3,4,3,eng1.3,eng4.3,0.43902439024390244,0.6086956521739131,0.74349463,0.16967126193001064,0.16967126193001064,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
18,30,0.74349463,1,3,4,3,eng1.3,eng4.3,0.43902439024390244,0.6521739130434783,0.74349463,0.21314952279957583,0.21314952279957583,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
19,29,0.6027506,1,3,4,3,eng1.3,eng4.3,0.4634146341463415,0.6304347826086957,0.6027506,0.1670201484623542,0.1670201484623542,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
20,27,0.51016194,1,3,4,3,eng1.3,eng4.3,0.4878048780487805,0.5869565217391305,0.51016194,0.09915164369035001,0.09915164369035001,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
21,26,0.5676992,1,3,4,3,eng1.3,eng4.3,0.5121951219512195,0.5652173913043478,0.5676992,0.05302226935312826,0.05302226935312826,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
22,27,0.34172246,1,3,4,3,eng1.3,eng4.3,0.5365853658536586,0.5869565217391305,0.34172246,0.05037115588547192,0.05037115588547192,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
23,27,0.48115546,1,3,4,3,eng1.3,eng4.3,0.5609756097560976,0.5869565217391305,0.48115546,0.025980911983032873,0.025980911983032873,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
24,32,0.9383165,1,3,4,3,eng1.3,eng4.3,0.5853658536585366,0.6956521739130435,0.9383165,0.11028632025450691,0.11028632025450691,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
25,34,0.5453701,1,3,4,3,eng1.3,eng4.3,0.6097560975609756,0.7391304347826086,0.5453701,0.12937433722163305,0.12937433722163305,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
26,37,0.67494935,1,3,4,3,eng1.3,eng4.3,0.6341463414634146,0.8043478260869565,0.67494935,0.1702014846235419,0.1702014846235419,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
27,38,0.80162823,1,3,4,3,eng1.3,eng4.3,0.6585365853658537,0.8260869565217391,0.80162823,0.16755037115588545,0.16755037115588545,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
28,39,0.7899978,1,3,4,3,eng1.3,eng4.3,0.6829268292682927,0.8478260869565217,0.7899978,0.164899257688229,0.164899257688229,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
29,40,0.7170016,1,3,4,3,eng1.3,eng4.3,0.7073170731707317,0.8695652173913043,0.7170016,0.16224814422057265,0.16224814422057265,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
30,41,0.8605055,1,3,4,3,eng1.3,eng4.3,0.7317073170731707,0.8913043478260869,0.8605055,0.1595970307529162,0.1595970307529162,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
31,42,0.8834797,1,3,4,3,eng1.3,eng4.3,0.7560975609756098,0.9130434782608695,0.8834797,0.15694591728525975,0.15694591728525975,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
32,44,0.79306483,1,3,4,3,eng1.3,eng4.3,0.7804878048780488,0.9565217391304348,0.79306483,0.176033934252386,0.176033934252386,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
33,45,0.7440263,1,3,4,3,eng1.3,eng4.3,0.8048780487804879,0.9782608695652174,0.7440263,0.17338282078472955,0.17338282078472955,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
34,46,0.3235346,1,3,4,3,eng1.3,eng4.3,0.8292682926829268,1,0.3235346,0.1707317073170732,0.1707317073170732,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
35,39,0.41860998,1,3,4,3,eng1.3,eng4.3,0.8536585365853658,0.8478260869565217,0.41860998,-0.005832449628844105,0.005832449628844105,3,0,TRUE,0.10264227642276423,0.10491045127842583,0.683620075,0.72881655
1,3,0.35201716,1,3,4,4,eng1.3,eng4.4,0.024390243902439025,0.06521739130434782,0.35201716,0.0408271474019088,0.0408271474019088,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
2,10,0.31732574,1,3,4,4,eng1.3,eng4.4,0.04878048780487805,0.21739130434782608,0.31732574,0.16861081654294802,0.16861081654294802,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
3,11,0.31703854,1,3,4,4,eng1.3,eng4.4,0.07317073170731707,0.2391304347826087,0.31703854,0.16595970307529162,0.16595970307529162,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
4,17,0.27450565,1,3,4,4,eng1.3,eng4.4,0.0975609756097561,0.3695652173913043,0.27450565,0.27200424178154825,0.27200424178154825,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
5,15,0.31737566,1,3,4,4,eng1.3,eng4.4,0.12195121951219512,0.32608695652173914,0.31737566,0.20413573700954402,0.20413573700954402,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
6,6,0.35644165,1,3,4,4,eng1.3,eng4.4,0.14634146341463414,0.13043478260869565,0.35644165,-0.01590668080593849,0.01590668080593849,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
7,6,0.39457637,1,3,4,4,eng1.3,eng4.4,0.17073170731707318,0.13043478260869565,0.39457637,-0.040296924708377535,0.040296924708377535,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
8,25,0.33834407,1,3,4,4,eng1.3,eng4.4,0.1951219512195122,0.5434782608695652,0.33834407,0.348356309650053,0.348356309650053,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
9,3,0.34777713,1,3,4,4,eng1.3,eng4.4,0.21951219512195122,0.06521739130434782,0.34777713,-0.1542948038176034,0.1542948038176034,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
10,11,0.35119754,1,3,4,4,eng1.3,eng4.4,0.24390243902439024,0.2391304347826087,0.35119754,-0.004772004241781536,0.004772004241781536,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
11,15,0.35644305,1,3,4,4,eng1.3,eng4.4,0.2682926829268293,0.32608695652173914,0.35644305,0.05779427359490985,0.05779427359490985,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
12,18,0.3210434,1,3,4,4,eng1.3,eng4.4,0.2926829268292683,0.391304347826087,0.3210434,0.0986214209968187,0.0986214209968187,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
13,25,0.3303822,1,3,4,4,eng1.3,eng4.4,0.3170731707317073,0.5434782608695652,0.3303822,0.22640509013785787,0.22640509013785787,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
14,29,0.30868715,1,3,4,4,eng1.3,eng4.4,0.34146341463414637,0.6304347826086957,0.30868715,0.2889713679745493,0.2889713679745493,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
15,8,0.26608709,1,3,4,4,eng1.3,eng4.4,0.36585365853658536,0.17391304347826086,0.26608709,-0.1919406150583245,0.1919406150583245,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
16,29,0.3198614,1,3,4,4,eng1.3,eng4.4,0.3902439024390244,0.6304347826086957,0.3198614,0.24019088016967127,0.24019088016967127,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
17,8,0.31792498,1,3,4,4,eng1.3,eng4.4,0.4146341463414634,0.17391304347826086,0.31792498,-0.24072110286320253,0.24072110286320253,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
18,4,0.38131317,1,3,4,4,eng1.3,eng4.4,0.43902439024390244,0.08695652173913043,0.38131317,-0.352067868504772,0.352067868504772,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
19,8,0.4213033,1,3,4,4,eng1.3,eng4.4,0.4634146341463415,0.17391304347826086,0.4213033,-0.2895015906680806,0.2895015906680806,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
20,29,0.30338126,1,3,4,4,eng1.3,eng4.4,0.4878048780487805,0.6304347826086957,0.30338126,0.1426299045599152,0.1426299045599152,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
21,8,0.32522058,1,3,4,4,eng1.3,eng4.4,0.5121951219512195,0.17391304347826086,0.32522058,-0.33828207847295866,0.33828207847295866,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
22,8,0.36371025,1,3,4,4,eng1.3,eng4.4,0.5365853658536586,0.17391304347826086,0.36371025,-0.3626723223753977,0.3626723223753977,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
23,8,0.35472175,1,3,4,4,eng1.3,eng4.4,0.5609756097560976,0.17391304347826086,0.35472175,-0.38706256627783675,0.38706256627783675,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
24,8,0.41320378,1,3,4,4,eng1.3,eng4.4,0.5853658536585366,0.17391304347826086,0.41320378,-0.4114528101802757,0.4114528101802757,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
25,29,0.27013665,1,3,4,4,eng1.3,eng4.4,0.6097560975609756,0.6304347826086957,0.27013665,0.02067868504772008,0.02067868504772008,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
26,6,0.45438462,1,3,4,4,eng1.3,eng4.4,0.6341463414634146,0.13043478260869565,0.45438462,-0.503711558854719,0.503711558854719,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
27,8,0.44155374,1,3,4,4,eng1.3,eng4.4,0.6585365853658537,0.17391304347826086,0.44155374,-0.4846235418875928,0.4846235418875928,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
28,10,0.33866927,1,3,4,4,eng1.3,eng4.4,0.6829268292682927,0.21739130434782608,0.33866927,-0.4655355249204667,0.4655355249204667,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
29,9,0.2958119,1,3,4,4,eng1.3,eng4.4,0.7073170731707317,0.1956521739130435,0.2958119,-0.5116648992576882,0.5116648992576882,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
30,7,0.57651556,1,3,4,4,eng1.3,eng4.4,0.7317073170731707,0.15217391304347827,0.57651556,-0.5795334040296924,0.5795334040296924,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
31,6,0.44275296,1,3,4,4,eng1.3,eng4.4,0.7560975609756098,0.13043478260869565,0.44275296,-0.6256627783669141,0.6256627783669141,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
32,9,0.44566587,1,3,4,4,eng1.3,eng4.4,0.7804878048780488,0.1956521739130435,0.44566587,-0.5848356309650053,0.5848356309650053,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
33,7,0.43200824,1,3,4,4,eng1.3,eng4.4,0.8048780487804879,0.15217391304347827,0.43200824,-0.6527041357370096,0.6527041357370096,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
34,7,0.3742486,1,3,4,4,eng1.3,eng4.4,0.8292682926829268,0.15217391304347827,0.3742486,-0.6770943796394485,0.6770943796394485,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
35,25,0.3911932,1,3,4,4,eng1.3,eng4.4,0.8536585365853658,0.5434782608695652,0.3911932,-0.31018027571580065,0.31018027571580065,3,1,FALSE,-0.16883805484017575,0.29884865929404636,0.3603663851428571,0.35119754
1,20,0.3172565,1,3,4,5,eng1.3,eng4.5,0.024390243902439025,0.43478260869565216,0.3172565,0.4103923647932131,0.4103923647932131,3,2,FALSE,-0.11417966974700805,0.27312528404787156,0.37109807542857143,0.37896216
2,10,0.45314884,1,3,4,5,eng1.3,eng4.5,0.04878048780487805,0.21739130434782608,0.45314884,0.16861081654294802,0.16861081654294802,3,2,FALSE,-0.11417966974700805,0.27312528404787156,0.37109807542857143,0.37896216
3,20,0.49853092,1,3,4,5,eng1.3,eng4.5,0.07317073170731707,0.43478260869565216,0.49853092,0.3616118769883351,0.3616118769883351,3,2,FALSE,-0.11417966974700805,0.27312528404787156,0.37109807542857143,0.37896216
4,12,0.37896216,1,3,4,5,eng1.3,eng4.5,0.0975609756097561,0.2608695652173913,0.37896216,0.1633085896076352,0.1633085896076352,3,2,FALSE,-0.11417966974700805,0.27312528404787156,0.37109807542857143,0.37896216
5,20,0.4654517,1,3,4,5,eng1.3,eng4.5,0.12195121951219512,0.43478260869565216,0.4654517,0.31283138918345704,0.31283138918345704,3,2,FALSE,-0.11417966974700805,0.27312528404787156,0.37109807542857143,0.37896216
6,20,0.44187373,1,3,4,5,eng1.3,eng4.5,0.14634146341463414,0.43478260869565216,0.44187373,0.28844114528101805,0.28844114528101805,3,2,FALSE,-0.11417966974700805,0.27312528404787156,0.37109807542857143,0.37896216
7,21,0.44623977,1,3,4,5,eng1.3,eng4.5,0.17073170731707318,0.45652173913043476,0.44623977,0.2857900318133616,0.2857900318133616,3,2,FALSE,-0.11417966974700805,0.27312528404787156,0.37109807542857143,0.37896216
8,21,0.44925752,1,3,4,5,eng1.3,eng4.5,0.1951219512195122,0.45652173913043476,0.44925752,0.26139978791092255,0.26139978791092255,3,2,FALSE,-0.11417966974700805,0.27312528404787156,0.37109807542857143,0.37896216
9,14,0.42322582,1,3,4,5,eng1.3,eng4.5,0.21951219512195122,0.30434782608695654,0.42322582,0.08483563096500532,0.08483563096500532,3,2,FALSE,-0.11417966974700805,0.27312528404787156,0.37109807542857143,0.37896216
10,4,0.3336673,1,3,4,5,eng1.3,eng4.5,0.24390243902439024,0.08695652173913043,0.3336673,-0.1569459172852598,0.1569459172852598,3,2,FALSE,-0.11417966974700805,0.27312528404787156,0.37109807542857143,0.37896216
11,21,0.38720226,1,3,4,5,eng1.3,eng4.5,0.2682926829268293,0.45652173913043476,0.38720226,0.18822905620360547,0.18822905620360547,3,2,FALSE,-0.11417966974700805,0.27312528404787156,0.37109807542857143,0.37896216
12,4,0.33752027,1,3,4,5,eng1.3,eng4.5,0.2926829268292683,0.08695652173913043,0.33752027,-0.20572640509013784,0.20572640509013784,3,2,FALSE,-0.11417966974700805,0.27312528404787156,0.37109807542857143,0.37896216
13,21,0.40558496,1,3,4,5,eng1.3,eng4.5,0.3170731707317073,0.45652173913043476,0.40558496,0.13944856839872743,0.13944856839872743,3,2,FALSE,-0.11417966974700805,0.27312528404787156,0.37109807542857143,0.37896216
14,1,0.39854735,1,3,4,5,eng1.3,eng4.5,0.34146341463414637,0.021739130434782608,0.39854735,-0.3197242841993638,0.3197242841993638,3,2,FALSE,-0.11417966974700805,0.27312528404787156,0.37109807542857143,0.37896216
15,4,0.35959223,1,3,4,5,eng1.3,eng4.5,0.36585365853658536,0.08695652173913043,0.35959223,-0.2788971367974549,0.2788971367974549,3,2,FALSE,-0.11417966974700805,0.27312528404787156,0.37109807542857143,0.37896216
16,16,0.40479866,1,3,4,5,eng1.3,eng4.5,0.3902439024390244,0.34782608695652173,0.40479866,-0.042417815482502674,0.042417815482502674,3,2,FALSE,-0.11417966974700805,0.27312528404787156,0.37109807542857143,0.37896216
17,24,0.32648095,1,3,4,5,eng1.3,eng4.5,0.4146341463414634,0.5217391304347826,0.32648095,0.1071049840933192,0.1071049840933192,3,2,FALSE,-0.11417966974700805,0.27312528404787156,0.37109807542857143,0.37896216
