umap.x,umap.y,story,grain
17.724703,2.820217,3,1
18.737745,5.4686193,3,1
18.251358,5.928683,3,1
16.39381,2.3890085,3,1
18.494324,5.4444075,3,1
19.054075,4.714153,3,1
17.349636,2.6785674,3,1
17.749176,6.1911116,3,1
18.477152,5.095534,3,1
19.350555,4.6291914,3,1
17.861654,5.5601215,3,1
19.30816,5.036436,3,1
18.949404,4.9488235,3,1
17.814697,5.8272576,3,1
18.589691,5.249672,3,1
18.97564,4.990232,3,1
18.213877,6.0146976,3,1
18.318754,5.851572,3,1
14.195554,3.66714,3,1
13.885475,3.3021202,3,1
14.493486,4.162431,3,1
14.635262,3.8160892,3,1
14.440832,4.0917416,3,1
13.821628,3.7535079,3,1
14.73214,2.1024675,3,1
13.335711,3.106737,3,1
14.461856,3.9250512,3,1
13.30682,1.5080656,3,1
14.216376,3.8647575,3,1
18.965734,5.087837,3,1
14.639395,3.831833,3,1
17.661943,2.4787273,3,1
14.165967,5.120275,3,1
14.269368,5.2383046,3,1
14.09379,4.8681903,3,1
15.24428,4.9849834,3,1
19.248247,4.6969957,3,1
17.9723,5.937413,3,1
18.849237,5.044776,3,1
18.764017,3.897177,3,1
14.947708,3.8228083,3,1
17.912962,2.8100622,3,1
17.632185,3.3885214,3,1
19.041275,3.7886019,3,1
17.499287,3.7178297,3,1
16.83868,3.5782397,3,1
17.297455,5.8931565,3,1
17.925465,5.415586,3,1
12.986068,0.9765772,3,1
16.625977,3.4148285,3,1
17.507938,4.8261223,3,1
13.409027,1.2750412,3,1
16.564997,3.1469963,3,1
17.323704,3.4718742,3,1
14.529696,1.3251438,3,1
17.618134,4.85727,3,1
18.418818,4.964161,3,1
17.864866,4.5843863,3,1
17.900623,5.232672,3,1
17.697277,6.44011,3,1
15.914781,3.4872253,3,1
17.605562,6.318401,3,1
17.640106,6.4732666,3,1
16.553724,3.6526823,3,1
16.948364,6.390915,3,1
16.08869,3.2798111,3,1
17.62449,3.2453415,3,1
14.9316225,2.5308764,3,1
15.700673,2.8025975,3,1
15.063226,1.8534954,3,1
15.710663,3.9964097,3,1
16.827923,3.7155466,3,1
13.251154,3.0507548,3,1
16.051184,5.233808,3,1
15.082446,2.1946378,3,1
17.02478,2.3043761,3,1
15.1459255,3.526743,3,1
13.892607,3.409482,3,1
17.71852,5.6988664,3,1
17.296768,3.9928017,3,1
17.757755,5.248688,3,1
17.178696,3.5604663,3,1
18.138317,5.3386674,3,1
15.298705,4.214337,3,1
13.031409,3.3346689,3,1
18.38579,2.1638925,3,1
19.303226,3.621308,3,1
17.67944,6.04618,3,1
19.177183,3.4358916,3,1
16.44454,5.640055,3,1
17.839636,5.2610993,3,1
18.024078,5.39184,3,1
18.725195,3.4478865,3,1
14.738969,3.4930186,3,1
18.390194,5.5171967,3,1
16.8191,4.0981355,3,1
17.5108,3.9400284,3,1
17.51208,4.093253,3,1
17.41299,4.198427,3,1
17.038929,4.2258253,3,1
16.971714,4.376359,3,1
16.309338,3.6211948,3,1
18.368996,5.255423,3,1
17.439194,5.482133,3,1
17.056847,5.755108,3,1
12.527959,3.1959946,3,1
17.216143,5.792192,3,1
14.1415205,2.245676,3,1
17.076517,5.841858,3,1
13.975996,5.224542,3,1
16.260761,3.6426713,3,1
16.519196,3.8413086,3,1
16.950449,5.7236924,3,1
14.405664,3.1645682,3,1
16.217642,2.5445707,3,1
16.79067,5.6419353,3,1
16.94296,5.661521,3,1
14.132505,4.4931326,3,1
16.988485,5.6779957,3,1
16.121904,3.4689794,3,1
13.593031,4.164313,3,1
13.5665455,3.8930035,3,1
16.568039,2.458612,3,1
16.260792,2.5767756,3,1
16.040173,4.3041277,3,1
17.12188,4.2282743,3,1
18.847681,2.7761836,3,1
16.971594,5.7279787,3,1
18.188517,5.6512613,3,1
18.357864,5.3059597,3,1
18.185934,3.7608824,3,1
18.247622,4.292119,3,1
18.745089,4.103417,3,1
18.28808,4.4270525,3,1
16.84068,4.4827876,3,1
16.274744,5.7971897,3,1
15.615875,1.3327769,3,1
18.498644,3.7215366,3,1
16.215656,1.007217,3,1
16.275127,0.8492347,3,1
13.789323,2.6619394,3,1
18.980207,5.0168324,3,1
16.674084,3.609965,3,1
16.60744,3.6681306,3,1
16.48221,6.0672045,3,1
15.303645,4.7109876,3,1
14.395024,4.743,3,1
16.504585,5.892161,3,1
16.122543,1.6235559,4,1
18.15656,3.3432992,4,1
18.683136,2.8983314,4,1
15.38644,2.512432,4,1
15.308623,2.6517987,4,1
17.710135,4.5213046,4,1
19.165064,3.343688,4,1
17.466686,5.510953,4,1
14.901505,2.8001757,4,1
16.686598,6.3324575,4,1
15.436492,5.0020566,4,1
15.951374,2.8588052,4,1
14.9426155,2.4471035,4,1
16.212738,2.4533029,4,1
16.73199,2.9273798,4,1
12.729908,3.251439,4,1
17.32587,6.0290027,4,1
15.240415,2.035221,4,1
16.27778,4.5419464,4,1
17.244453,6.1735487,4,1
16.809284,2.6406853,4,1
16.726969,2.1088388,4,1
16.709124,4.7826977,4,1
17.204992,5.645198,4,1
16.632423,1.5053425,4,1
13.0442915,2.79927,4,1
13.29798,1.9567785,4,1
13.478961,3.430811,4,1
16.447378,1.4188132,4,1
14.364851,2.60987,4,1
14.163656,2.2033792,4,1
14.773886,4.3221264,4,1
14.856841,4.541898,4,1
17.337822,6.3879557,4,1
15.56617,4.497693,4,1
14.823721,4.532417,4,1
15.1384735,4.70848,4,1
16.880442,1.1959372,4,1
15.049519,4.8614664,4,1
15.373042,4.456811,4,1
14.087782,2.0735478,4,1
13.6286335,2.6919496,4,1
15.778716,4.882742,4,1
15.006675,4.718463,4,1
13.472085,2.0103261,4,1
16.753635,6.4225173,4,1
16.129206,4.8243194,4,1
16.5578,4.9052896,4,1
17.784967,4.239915,4,1
16.188206,5.2655025,4,1
15.276584,4.981797,4,1
16.013193,4.6683187,4,1
14.90112,4.91909,4,1
13.775004,1.9997741,4,1
16.545391,6.1701336,4,1
17.074451,4.9548364,4,1
17.108746,4.951301,4,1
15.160692,2.2025843,4,1
15.18549,4.6212287,4,1
18.148241,4.4925127,4,1
15.35378,4.978836,4,1
16.336248,4.7142334,4,1
15.998648,5.082127,4,1
14.635635,5.2821155,4,1
14.100612,4.7528863,4,1
14.171473,4.6725407,4,1
14.694556,4.986554,4,1
14.762595,5.625774,4,1
14.795855,5.5623817,4,1
16.828682,6.4240165,4,1
18.116716,4.451116,4,1
14.575986,5.0868797,4,1
13.0099945,1.913502,4,1
14.970041,4.5474114,4,1
15.190011,4.8713326,4,1
12.853529,3.0185094,4,1
13.814564,1.9319983,4,1
15.919918,3.7852557,4,1
15.749425,2.4297712,4,1
15.670402,5.2719617,4,1
16.442514,5.2437882,4,1
16.23115,5.2096353,4,1
15.490923,5.2541,4,1
14.249393,5.6249194,4,1
14.107978,5.5267386,4,1
14.216155,5.5126085,4,1
14.385432,5.460609,4,1
18.42416,5.552079,4,1
14.297352,2.6994975,4,1
14.008293,3.982963,4,1
13.676886,3.973715,4,1
13.16684,2.3742795,4,1
14.0409,1.9589523,4,1
13.290571,3.289939,4,1
17.70421,6.2604885,4,1
15.673406,1.0593355,4,1
16.860804,1.1367397,4,1
18.905693,3.9175858,4,1
14.885442,1.3479689,4,1
16.428398,0.9824388,4,1
13.113412,0.667109,4,1
16.236511,0.8465525,4,1
18.888025,2.7337952,4,1
12.680835,2.968618,4,1
18.311735,5.702815,4,1
14.327351,3.3910427,4,1
18.085587,4.107151,4,1
18.311995,4.6616845,4,1
15.860775,5.3713436,4,1
14.240868,3.3858395,4,1
18.736065,3.0980852,4,1
17.779295,2.9112813,4,1
17.850765,3.016969,4,1
17.638863,2.7855594,4,1
18.359682,5.6343584,4,1
18.177511,6.1010656,4,1
18.929766,5.4685965,4,1
16.532894,2.4499502,4,1
18.535776,5.34439,4,1
18.204844,4.0484724,4,1
18.451326,4.7168365,4,1
19.310986,4.7633724,4,1
17.66187,5.1055818,4,1
19.283667,5.105661,4,1
18.346016,5.3055377,4,1
18.68203,4.9760346,4,1
19.001337,5.0505214,4,1
16.577944,1.7537165,4,1
19.132528,3.7704406,4,1
18.470402,5.7633944,4,1
13.458822,2.2997754,4,1
13.604358,3.6520112,4,1
14.238753,3.69412,4,1
13.8011,3.145357,4,1
14.610266,4.018941,4,1
14.704922,3.47746,4,1
13.931797,2.8771155,4,1
14.572532,4.0517535,4,1
14.568137,4.0285625,4,1
14.499562,4.18309,4,1
14.078708,4.0044103,4,1
14.609827,2.2875566,4,1
13.311196,3.0387473,4,1
13.144009,3.0475662,4,1
14.219405,3.9622877,4,1
14.417308,3.7814083,4,1
13.325072,1.6188997,4,1
13.090314,0.854393,4,1
13.426988,2.7889144,4,1
13.161187,3.128929,4,1
14.100735,3.672505,4,1
19.309372,4.812645,4,1
18.661005,5.3077164,4,1
14.755645,3.898489,4,1
17.625723,2.5540977,4,1
14.24341,5.0882387,4,1
14.121628,5.0108376,4,1
15.588464,5.4007554,4,1
19.383364,4.8104215,4,1
17.16596,2.675278,4,1
15.945596,1.296154,4,1
17.737013,6.0712905,4,1
18.916136,5.100271,4,1
13.37976,1.4404993,4,1
17.218409,6.549487,4,1
19.36575,4.845041,4,1
18.559908,3.6223998,4,1
19.055643,3.9014719,4,1
14.977217,3.8389666,4,1
17.956352,2.8113818,4,1
17.521286,3.5293238,4,1
19.042448,3.841519,4,1
18.481949,5.7243304,4,1
17.232164,3.5848188,4,1
15.148605,2.8211734,4,1
17.033323,3.662816,4,1
17.193462,5.9944515,4,1
18.151928,4.958623,4,1
13.082902,0.65251964,4,1
13.012562,1.1021621,4,1
16.588505,3.341664,4,1
12.724091,3.7557244,4,1
13.221664,0.9623681,4,1
13.179908,0.92461836,4,1
17.23841,3.5864868,4,1
14.407061,1.2398808,4,1
17.821886,4.9845905,4,1
17.87682,4.7376776,4,1
17.31426,4.730337,4,1
13.731842,3.742351,4,1
16.212072,3.6671066,4,1
17.158314,6.455276,4,1
18.246534,4.602438,4,1
17.938196,4.667726,4,1
12.929964,3.2994843,4,1
13.372626,4.187822,4,1
17.61372,3.9372592,4,1
15.698244,3.341244,4,1
17.67059,6.445304,4,1
17.283123,6.2380133,4,1
16.120293,3.1471984,4,1
15.73027,2.8013537,4,1
15.709123,2.8276436,4,1
15.695265,4.08327,4,1
13.685136,1.1801677,4,1
16.876057,3.7570584,4,1
14.786879,3.3492322,4,1
16.777346,2.3867974,4,1
15.04157,3.6338491,4,1
13.5187025,3.3685062,4,1
17.692472,5.7013855,4,1
17.252811,3.9078605,4,1
16.665764,3.848869,4,1
17.95877,5.4907827,4,1
17.280626,3.5018082,4,1
18.08856,5.300535,4,1
15.347728,4.2542973,4,1
19.27534,3.4576845,4,1
13.366914,3.2778094,4,1
18.41578,2.178955,4,1
19.3373,3.4821312,4,1
17.45052,6.3266087,4,1
19.1684,3.4386287,4,1
16.562386,5.751773,4,1
17.502777,3.3985734,4,1
16.299864,2.790751,4,1
18.158249,5.9365416,4,1
18.753597,3.4212823,4,1
14.973989,3.0114036,4,1
17.269585,3.783412,4,1
17.357706,4.1666346,4,1
17.244032,4.174215,4,1
17.154743,4.0968947,4,1
16.039968,2.5484715,4,1
16.790184,3.9661117,4,1
16.86,4.038965,4,1
17.748114,5.590086,4,1
18.900438,4.0006857,4,1
17.461535,5.2538457,4,1
16.237097,3.6730294,4,1
13.50874,1.1838534,4,1
17.062862,6.45808,4,1
16.739815,4.258042,4,1
14.305024,2.6026735,4,1
12.512424,3.1442072,4,1
16.440807,1.6400739,4,1
14.170088,2.3824844,4,1
17.066986,5.7760158,4,1
16.349585,3.6997654,4,1
16.926943,4.04646,4,1
16.067183,5.2757998,4,1
13.007902,0.9035572,4,1
13.028392,0.91179436,4,1
14.411953,2.8683991,4,1
16.1588,2.5033848,4,1
16.48454,5.203779,4,1
16.815552,5.564622,4,1
16.754475,3.6060455,4,1
16.682236,5.2450027,4,1
13.464251,4.085454,4,1
16.171656,3.443761,4,1
13.075941,2.9550934,4,1
13.527049,4.191226,4,1
13.016914,0.6160229,4,1
13.524012,3.7967205,4,1
16.295208,2.7939565,4,1
16.709234,5.4006305,4,1
16.448212,3.7881057,4,1
17.162525,4.2530046,4,1
17.037191,4.059592,4,1
17.09846,5.9130216,4,1
18.543022,2.9325705,4,1
18.500557,4.24036,4,1
18.271421,4.0198717,4,1
18.096981,4.0371466,4,1
18.725965,4.0960555,4,1
18.285044,4.423633,4,1
16.823204,4.5436687,4,1
16.130316,5.424836,4,1
18.430676,5.7983236,4,1
15.140678,2.8219771,4,1
15.955708,1.0086685,4,1
13.070864,0.59661293,4,1
16.287281,0.85815334,4,1
13.617204,2.6919737,4,1
13.966044,1.2872082,4,1
14.003719,1.2218299,4,1
19.017063,5.082089,4,1
15.240246,1.041061,4,1
16.615494,3.6218007,4,1
15.218258,1.033368,4,1
16.783752,3.7233207,4,1
16.882133,6.5083647,4,1
18.340546,4.3524265,4,1
15.453677,4.3159046,4,1
14.374192,4.7734585,4,1
13.926483,0.8458604,4,1
14.760944,1.0206877,4,1
16.565878,6.001714,4,1
14.784488,12.47116,1,2
14.807206,11.934472,1,2
15.653266,11.825408,1,2
16.463394,11.392503,1,2
14.239177,10.243741,1,2
13.945142,10.114132,1,2
14.080628,7.774175,1,2
13.866603,10.39485,1,2
13.542106,10.145131,1,2
14.20633,12.060013,1,2
15.283763,10.776848,1,2
14.018452,10.928024,1,2
11.252998,10.015741,1,2
12.033304,11.555231,1,2
11.576496,9.600243,1,2
11.46332,9.693687,1,2
11.733542,10.402981,1,2
11.403305,9.94109,1,2
11.86688,9.882937,1,2
12.7827015,10.075591,1,2
12.590383,10.074434,1,2
12.802447,9.957987,1,2
16.28276,11.422395,1,2
11.200666,10.022355,1,2
12.636078,11.59579,1,2
11.553275,10.221158,1,2
14.587526,11.647558,1,2
13.755587,12.3212805,1,2
12.682588,11.809275,1,2
13.547587,11.667368,1,2
13.006859,11.31251,1,2
14.228897,11.726982,1,2
11.911718,10.494124,1,2
11.988304,11.57457,1,2
11.81652,10.588097,1,2
13.311119,11.97138,1,2
15.275657,10.794937,1,2
14.462774,11.887046,1,2
15.564823,11.17455,1,2
12.013645,9.960433,1,2
14.39553,11.258869,1,2
16.580484,9.9542055,1,2
11.661791,11.409797,1,2
15.172426,9.881472,1,2
11.188736,10.1844015,1,2
13.844686,11.613891,1,2
14.354449,11.694592,1,2
12.165754,10.486326,1,2
13.591286,11.88766,1,2
13.151175,11.62421,1,2
11.705124,10.518384,1,2
