umap.x,umap.y,story
14.36895,-0.8718824,3
15.839214,1.2033688,3
13.793529,-0.8222288,3
12.621501,-1.181574,3
12.173314,-1.1471131,3
13.036448,-0.8735486,3
12.190443,-1.6687003,3
13.80332,-0.3372988,3
14.296099,-0.37735617,3
10.828413,-0.03684585,3
14.17039,0.38746,3
11.932257,-1.3354875,3
13.714698,-1.7506049,3
13.118013,-0.2882178,3
11.461973,0.007073006,3
16.082037,0.22722451,3
14.482685,-0.43091363,3
15.82877,-0.39725065,3
14.778918,-1.2012806,3
16.326046,-0.4808241,3
13.316137,0.14133695,3
10.821823,0.38439494,3
14.269128,-2.4434276,3
15.884204,-2.4864395,3
16.178816,0.62326753,3
15.717305,-2.8831244,3
15.067928,0.6161438,3
16.022879,-0.36083218,3
16.260565,-0.18219101,3
15.522345,-2.6679912,3
12.550394,-0.69810003,3
16.15795,-0.32514375,3
14.788178,-0.5253633,3
15.152233,-0.843775,3
10.948509,0.96291494,3
15.15163,-0.58943766,3
14.992497,-0.46789318,3
15.154129,-0.27215078,3
13.976223,-0.82569957,3
16.453785,-0.57270867,3
15.800165,0.1226244,3
15.609154,0.38509375,3
10.367956,0.40895393,3
15.697857,0.3674467,3
11.040376,-1.3615856,3
15.824743,0.4848609,3
12.881343,1.7346301,3
13.958064,-0.8851584,3
14.274493,-0.54597205,3
15.593906,0.49898168,3
12.238986,0.65844095,3
12.8116865,-1.9086019,3
15.411926,0.45619217,3
15.461106,0.36263594,3
12.698537,1.5668641,3
15.453169,0.29177535,3
13.868202,-0.63434607,3
11.611259,0.9486238,3
11.405055,0.71376854,3
13.542262,-1.6021323,3
12.765856,-1.9175912,3
14.273539,-0.56566626,3
15.0575285,-0.40953523,3
14.999049,-3.1210153,3
15.602915,0.42204705,3
16.574806,0.045718573,3
16.563684,-0.49284688,3
15.778709,-1.9829587,3
16.17497,-1.6238536,3
15.894651,-2.1743727,3
16.326881,-1.377133,3
14.53511,-0.122450076,3
15.211119,1.0143677,3
12.225533,-2.6584735,3
16.672487,-0.3718454,3
12.715116,-3.0918427,3
12.743466,-3.2175915,3
11.342637,-0.6868737,3
16.949553,-0.92544246,3
14.453781,-0.9918458,3
14.477037,-0.8519505,3
15.277914,0.96243435,3
13.645163,0.7237832,3
13.035464,1.1646746,3
15.343817,0.8810386,3
13.572958,-2.5706978,4
15.6585245,-2.3718522,4
15.065578,-2.9797618,4
12.512379,-1.0765783,4
12.122726,-2.3259785,4
16.35642,-1.7879769,4
15.714632,-2.8943772,4
15.660249,-0.02190015,4
14.627363,1.2603556,4
15.544738,1.0287144,4
13.813862,0.8669338,4
13.163711,-1.0711453,4
12.1214285,-1.2002711,4
12.510017,-1.6866589,4
13.767131,-1.0922719,4
10.610064,0.38975912,4
16.008194,0.711941,4
12.279022,-1.855087,4
14.649636,0.05065165,4
15.941593,0.8226394,4
13.593989,-1.6173491,4
13.454549,-2.1062605,4
15.6685295,-1.5000385,4
15.626761,0.1960781,4
13.116066,-2.6184468,4
10.424473,-0.2757666,4
10.487736,-0.9860334,4
11.175823,0.3310053,4
12.9192295,-2.658256,4
12.172285,0.58097535,4
10.777432,-1.2620717,4
12.72955,0.8300292,4
12.800525,0.89619136,4
16.19884,1.0446117,4
13.381322,0.23625554,4
12.754518,0.9211755,4
13.240364,0.8409848,4
13.326543,-3.1672301,4
13.318126,0.68845266,4
13.395503,0.24243183,4
11.103119,-1.239752,4
11.286324,-0.6012932,4
14.053288,0.54107493,4
13.257906,0.75245917,4
10.566626,-1.0366789,4
15.834171,1.238002,4
14.359561,0.48315206,4
14.580222,0.56456906,4
15.943931,-1.559999,4
14.368725,0.71300495,4
13.606548,0.7777598,4
14.56669,0.5093853,4
13.531104,1.0136322,4
12.260959,0.82742316,4
15.514329,1.0760816,4
16.726,-1.7659829,4
16.70785,-1.8807858,4
11.954481,-1.4901156,4
13.312971,0.49632952,4
16.293163,-1.4364464,4
13.646445,0.84592754,4
14.274401,0.490218,4
14.354108,0.5737846,4
13.34467,1.4427912,4
12.636736,1.446823,4
12.559851,1.186635,4
13.298872,1.1370347,4
12.130061,1.4137927,4
12.079879,1.4171389,4
15.817923,1.1705723,4
16.282272,-1.3503348,4
12.014089,1.018406,4
10.107803,-0.71149063,4
13.079192,0.7179218,4
13.284017,0.79001355,4
10.441919,-0.04368359,4
10.645512,-1.3842148,4
12.829399,-1.2721434,4
12.920805,-1.5446118,4
14.035837,1.0613109,4
14.896925,0.3509703,4
14.898663,0.28856942,4
14.065597,0.9225761,4
13.301089,1.8475683,4
13.196642,1.803635,4
13.214499,1.7916652,4
13.29572,1.6820357,4
16.670033,-0.3760292,4
11.832788,-0.9029168,4
11.787715,0.5702176,4
11.567435,0.61286306,4
10.658914,-0.64775604,4
10.966606,-1.4063171,4
11.279674,0.048211418,4
16.552256,0.6309676,4
12.068668,-2.8871002,4
13.240325,-3.2603948,4
15.876052,-2.3953245,4
11.672192,-2.1594248,4
12.834389,-3.2255595,4
9.576734,-1.9839582,4
12.755657,-3.192793,4
15.05843,-3.1691647,4
10.389062,0.009814676,4
16.62316,-0.20961533,4
12.093993,-0.40414315,4
15.964797,-1.6273637,4
16.411549,-1.1582832,4
14.62317,0.7472659,4
12.104052,-0.48597792,4
15.393113,-2.889656,4
14.863005,-1.8892303,4
14.939803,-1.939394,4
14.734219,-1.8734118,4
16.359097,-0.18815914,4
16.739574,0.44222668,4
16.91812,-0.3427799,4
13.059268,-1.6081107,4
16.66102,-0.36495158,4
16.268045,-1.7533878,4
16.466303,-1.1433692,4
17.296566,-1.282653,4
15.662439,-0.5968138,4
17.265966,-0.7372524,4
16.365374,-0.2966209,4
16.795982,-0.88720655,4
16.98044,-0.8451738,4
12.960593,-2.4692452,4
16.046577,-2.588487,4
16.85589,-0.05987698,4
10.860527,-0.905971,4
11.375045,0.28473073,4
12.0707035,0.09507834,4
11.5100355,-0.28492305,4
12.930316,0.12470194,4
12.582259,-0.33201486,4
11.677444,-0.58045983,4
12.886317,0.13753648,4
12.832101,0.15830217,4
12.759623,0.24602604,4
12.151507,0.36259785,4
11.743383,-1.5988623,4
10.960716,-0.018959092,4
10.686286,-0.15030196,4
12.467346,0.04038987,4
12.367346,0.07132444,4
11.497293,-2.3757272,4
9.665527,-1.794982,4
10.876066,-0.33583945,4
10.860848,-0.06368644,4
12.062853,0.0022243317,4
17.353735,-1.1626983,4
16.819382,-0.46564284,4
13.004971,-0.21433307,4
14.366122,-2.107174,4
12.889515,1.5344894,4
12.806914,1.5199374,4
14.3903475,1.0489105,4
17.330578,-1.2124165,4
13.963192,-1.7210548,4
12.706925,-2.837738,4
16.332651,0.5555842,4
17.017698,-0.7698768,4
11.528187,-2.4664762,4
16.082024,1.2371488,4
17.296286,-1.2189393,4
15.991227,-2.099139,4
16.10145,-2.4583635,4
13.14853,0.086645745,4
14.874318,-2.0744932,4
14.831242,-1.2759364,4
16.031868,-2.4843836,4
16.799341,-0.15973522,4
14.624635,-1.2033819,4
12.740572,-0.86438614,4
14.525466,-1.1284271,4
15.896147,0.4099816,4
15.98036,-0.87899077,4
9.571255,-1.9477775,4
9.664766,-1.4975747,4
14.168364,-1.030206,4
10.806037,0.91140854,4
9.810579,-1.8005271,4
9.89647,-1.6980494,4
14.711507,-1.2635614,4
11.145256,-2.065436,4
15.841548,-0.6790104,4
16.042686,-1.1265173,4
15.3145895,-0.84107816,4
11.390989,0.5521601,4
13.4986105,-0.7414126,4
16.249775,1.0894705,4
16.436087,-1.0961062,4
15.795809,-1.2591068,4
10.75356,0.36276948,4
11.431106,0.9163632,4
15.316049,-1.2552454,4
13.424944,-0.86183834,4
16.356575,0.6245421,4
15.937606,0.79822385,4
13.738689,-0.887521,4
13.05479,-0.8873712,4
13.043867,-0.91104543,4
13.725761,-0.18355317,4
10.305545,-1.7364126,4
14.266842,-0.24592212,4
12.593008,-0.021208452,4
13.495693,-1.5069318,4
13.103465,-0.22398774,4
11.284233,0.21541555,4
16.049898,0.38599697,4
14.348094,-0.40224493,4
14.505057,-0.7550643,4
16.260859,-0.23735847,4
14.85663,-1.2376989,4
16.27714,-0.4552001,4
13.448146,0.059124548,4
15.729292,-2.9519784,4
11.329163,-0.09903468,4
14.256467,-2.57435,4
13.143529,-0.2212711,4
16.133186,0.9664844,4
15.769272,-2.9075685,4
15.281485,0.706185,4
14.859775,-1.595262,4
12.750306,-1.940544,4
16.64541,0.04515517,4
15.518636,-2.671028,4
12.481266,-0.8496399,4
14.916677,-0.75013906,4
15.156292,-0.6397311,4
15.106076,-0.59355354,4
14.987513,-0.5504579,4
12.810835,-1.9741347,4
14.578705,-0.7502159,4
14.568203,-0.6403155,4
16.12766,-0.16500275,4
16.01489,-2.3089702,4
15.720439,-0.16558789,4
13.996035,-0.71366787,4
10.32325,-1.6601344,4
16.116852,1.0175897,4
14.627097,-0.54503953,4
11.3665495,-1.1570386,4
10.328523,0.36013204,4
12.922273,-2.4840474,4
11.200065,-1.2846897,4
15.694742,0.29120755,4
14.166971,-0.7544579,4
14.745993,-0.20362169,4
14.398845,0.64249814,4
9.56082,-1.6642698,4
9.539837,-1.6576964,4
12.163468,0.63644475,4
12.79439,-1.9676765,4
14.92943,0.26842466,4
15.300734,0.42067912,4
14.7171955,-0.9046003,4
15.04106,0.38838103,4
11.518771,0.7244983,4
13.88372,-0.7459361,4
10.595025,-0.2742729,4
11.507264,0.9612545,4
9.506709,-2.025225,4
11.322961,0.5777949,4
13.51399,-1.2950296,4
15.124975,0.3908295,4
14.365862,-0.8070698,4
14.828474,-0.27627504,4
14.90714,-0.74826497,4
15.5290785,0.38387787,4
14.9639,-3.0140572,4
16.069391,-1.6327155,4
16.071987,-1.745683,4
16.193398,-1.6535312,4
15.933775,-2.1926,4
16.335953,-1.444223,4
14.530255,-0.107424065,4
14.722724,0.80978745,4
16.782633,-0.074097544,4
12.417296,-0.99551404,4
12.532313,-3.0750103,4
9.499887,-1.9977043,4
12.749018,-3.2197032,4
11.114507,-0.46817288,4
10.467885,-1.7143888,4
10.521563,-1.7586676,4
17.145863,-0.9207402,4
11.787777,-2.7026432,4
14.5422325,-0.9115842,4
11.77778,-2.7098665,4
14.531733,-0.9085424,4
15.893941,1.2478666,4
16.29893,-1.4975193,4
13.711069,0.48501113,4
12.965578,1.1495175,4
10.507495,-2.222192,4
10.940409,-2.310997,4
15.378853,0.9181741,4
